"id","area_km"
5350430.08,6.71
5350431.01,48.88
5350431.02,133.85
5350440.00,22.41
5350441.02,1.55
5350441.03,3.04
5350441.04,4.57
5350442.02,1.60
5350442.03,4.01
5350442.04,1.48
5350442.05,3.53
5350442.06,7.65
5350450.02,1.44
5350450.03,5.09
5350450.05,2.98
5350450.06,3.35
5350451.01,1.03
5350451.02,1.99
5350451.03,2.52
5350451.05,2.55
5350451.06,1.93
5350451.07,3.50
5350452.01,1.42
5350452.02,1.44
5350452.03,3.74
5350452.05,2.33
5350452.06,1.18
5350452.07,1.97
5350455.00,127.15
5350456.01,61.81
5350456.02,18.27
5350456.03,37.82
5350460.01,25.93
5350460.02,113.60
5350461.01,16.51
5350461.02,177.20
5350470.00,33.85
5350471.00,171.16
5350472.00,10.18
5350473.01,3.80
5350473.02,3.18
5350473.03,2.07
5350474.00,30.35
5350475.00,13.17
5350476.01,14.55
5350476.02,19.99
5350480.01,3.46
5350480.02,3.56
5350481.01,3.90
5350481.02,3.10
5350482.00,187.01
5350483.01,9.89
5350483.02,65.23
5350484.02,93.82
5350484.03,10.35
5350484.04,79.70
5350485.01,8.71
5350485.02,6.51
5350500.01,0.79
5350500.02,3.16
5350501.01,8.80
5350501.02,4.00
5350502.01,1.17
5350502.02,0.69
5350503.00,1.67
5350504.00,1.38
5350505.01,2.76
5350505.02,3.82
5350506.00,1.85
5350507.00,2.06
5350508.00,1.31
5350509.01,1.95
5350509.02,2.92
5350510.00,6.32
5350511.01,0.45
5350511.02,1.40
5350512.00,2.05
5350513.01,3.50
5350513.02,1.10
5350513.03,1.07
5350513.04,1.36
5350514.01,3.36
5350514.02,1.93
5350515.01,2.75
5350515.02,1.41
5350516.01,1.45
5350516.02,1.74
5350516.03,1.12
5350516.04,1.03
5350516.05,1.17
5350516.06,0.91
5350516.08,1.33
5350516.09,2.38
5350516.11,2.18
5350516.16,2.94
5350516.17,1.08
5350516.18,1.16
5350516.2,1.32
5350516.21,1.35
5350516.22,1.68
5350516.23,1.32
5350516.24,2.83
5350516.25,2.82
5350516.26,1.49
5350516.28,0.92
5350516.29,0.75
5350516.3,2.41
5350516.31,1.43
5350516.32,1.04
5350516.37,1.15
5350516.38,1.58
5350516.39,3.49
5350516.4,1.32
5350516.41,0.67
5350516.42,1.68
5350516.43,1.27
5350516.44,1.28
5350516.46,1.23
5350516.47,1.17
5350516.48,0.91
5350516.49,1.49
5350517.00,1.23
5350518.00,0.74
5350519.00,1.11
5350520.01,2.62
5350520.02,1.64
5350520.05,0.57
5350520.07,0.34
5350520.08,1.11
5350520.09,0.27
5350520.1,0.48
5350521.01,0.20
5350521.02,0.86
5350521.03,0.63
5350521.04,1.28
5350521.05,0.75
5350521.06,0.62
5350522.00,1.75
5350523.00,1.18
5350524.01,0.81
5350524.02,0.63
5350525.01,0.52
5350525.02,1.80
5350526.01,0.76
5350526.02,0.81
5350527.01,2.46
5350527.02,1.16
5350527.03,1.30
5350527.04,1.67
5350527.05,1.66
5350527.06,1.06
5350527.07,1.30
5350527.08,1.21
5350527.09,1.90
5350528.01,1.31
5350528.02,1.54
5350528.1,1.52
5350528.11,0.21
5350528.12,1.44
5350528.13,1.44
5350528.15,0.89
5350528.16,0.87
5350528.18,1.55
5350528.19,0.77
5350528.2,3.26
5350528.21,1.39
5350528.22,1.38
5350528.24,4.66
5350528.25,1.23
5350528.26,0.62
5350528.31,0.82
5350528.32,1.95
5350528.33,2.51
5350528.34,3.34
5350528.35,15.05
5350528.36,1.11
5350528.37,8.54
5350528.39,5.93
5350528.4,3.45
5350528.41,55.78
5350528.42,1.16
5350528.43,0.72
5350528.44,0.68
5350528.45,0.98
5350528.46,0.89
5350528.47,1.61
5350528.48,2.29
5350528.49,1.73
5350529.01,1.00
5350529.02,0.79
5350530.01,0.84
5350530.02,0.40
5350531.01,0.67
5350531.02,1.34
5350532.01,0.83
5350532.02,0.69
5350540.01,1.55
5350540.02,1.08
5350550.01,7.56
5350550.02,3.00
5350560.00,4.14
5350561.00,4.65
5350562.02,2.05
5350562.03,1.07
5350562.04,1.05
5350562.05,1.29
5350562.06,0.83
5350562.07,1.11
5350562.08,1.04
5350562.09,1.00
5350562.11,0.77
5350562.12,0.92
5350562.13,5.97
5350562.14,0.99
5350562.15,0.97
5350563.01,0.86
5350563.02,1.01
5350564.01,0.84
5350564.02,0.92
5350570.01,8.14
5350570.02,1.31
5350571.01,0.73
5350571.02,1.36
5350572.01,2.10
5350572.04,0.80
5350572.05,0.82
5350572.07,1.19
5350572.08,0.86
5350572.09,1.69
5350572.1,0.48
5350573.03,1.39
5350573.05,1.39
5350573.06,0.83
5350573.07,1.54
5350573.09,1.38
5350573.1,0.80
5350573.11,0.68
5350574.00,1.99
5350575.01,1.21
5350575.02,1.00
5350575.03,1.08
5350575.04,1.57
5350575.05,1.56
5350575.07,0.74
5350575.08,1.00
5350576.04,3.24
5350576.05,1.53
5350576.06,2.23
5350576.07,3.55
5350576.09,1.87
5350576.1,5.87
5350576.16,0.99
5350576.17,1.18
5350576.2,0.97
5350576.22,1.74
5350576.24,27.04
5350576.29,0.73
5350576.31,1.62
5350576.32,1.72
5350576.33,0.76
5350576.34,1.80
5350576.4,29.19
5350576.41,1.19
5350576.42,1.91
5350576.43,1.40
5350576.44,0.87
5350576.45,0.55
5350576.46,0.68
5350576.47,1.54
5350576.49,0.76
5350576.5,1.22
5350576.52,0.90
5350576.53,0.83
5350576.54,2.59
5350576.55,1.13
5350576.56,1.19
5350576.57,2.96
5350576.58,2.79
5350576.59,0.93
5350576.6,1.78
5350576.61,2.02
5350576.62,1.19
5350576.63,2.32
5350576.64,1.83
5350576.65,1.49
5350576.66,2.94
5350576.67,1.24
5350576.68,1.11
5350576.69,1.59
5350576.7,23.28
5350576.71,7.87
5350576.72,22.61
5350585.02,76.89
5350585.03,8.18
5350585.05,4.07
5350585.07,98.94
5350585.08,42.76
5350585.09,2.51
5350585.1,1.95
5350586.01,84.23
5350586.02,85.50
5350587.01,131.27
5350587.02,151.88
5350590.00,1.87
5350591.01,3.14
5350591.02,2.96
5350592.01,3.92
5350592.02,3.73
5350593.00,277.83
5350600.01,4.95
5350600.02,5.35
5350601.00,3.21
5350602.00,3.97
5350603.00,1.16
5350604.00,0.86
5350605.00,1.51
5350606.00,3.39
5350607.00,3.24
5350608.00,1.41
5350609.00,2.15
5350610.02,3.23
5350610.03,1.16
5350610.04,0.99
5350611.00,4.92
5350612.01,8.02
5350612.03,4.15
5350612.05,3.27
5350612.08,1.66
5350612.1,4.20
5350612.11,2.44
5350612.12,1.80
5350612.13,1.21
5350612.14,2.12
5350612.15,4.06
5350612.18,1.58
5350612.19,1.01
5350612.2,1.05
5350612.21,1.36
5350612.22,1.44
5350612.23,1.34
5350612.24,2.61
5350612.25,1.59
5350612.26,1.14
5350612.27,1.57
5350613.01,1.90
5350613.03,1.75
5350613.04,1.33
5350614.01,1.59
5350614.02,3.07
5350615.00,40.14
5350620.01,2.51
5350620.05,1.04
5350620.06,1.13
5350620.07,0.97
5350620.08,1.38
5350620.09,0.94
5350620.1,2.50
5350620.11,4.55
5350620.12,8.47
5350620.13,126.33
5350621.00,2.54
5350622.00,2.63
5350623.00,1.49
5350624.00,1.72
5350625.00,15.13
5350626.00,189.88
5350630.00,110.26
5350631.02,2.40
5350631.03,1.65
5350631.04,1.61
5350632.00,2.05
5350633.00,3.67
5350634.01,2.98
5350634.02,1.44
5350635.00,2.90
5350636.00,1.56
5350637.00,128.97
5350638.00,6.43
5350639.00,10.35
5350800.01,1.07
5350800.02,10.51
5350801.01,1.45
5350801.02,3.85
5350802.01,2.18
5350802.02,2.26
5350803.03,2.96
5350803.04,2.79
5350803.05,2.46
5350803.06,1.56
5350804.01,3.06
5350804.05,3.06
5350804.06,0.82
5350804.07,0.91
5350804.08,2.49
5350804.1,1.50
5350804.11,1.69
5350804.12,7.53
5350804.13,1.92
5350805.04,7.00
5350805.06,1.48
5350805.09,1.12
5350805.1,1.18
5350805.12,12.69
5350805.14,7.78
5350805.15,8.33
5350805.16,2.06
5350805.17,1.25
5350805.18,0.76
5350805.19,0.30
5350805.2,1.72
5350805.21,2.30
5350806.00,62.46
5350807.00,119.47
5350810.01,0.61
5350810.02,0.78
5350810.03,1.07
5350810.04,2.54
5350810.05,3.34
5350811.00,3.56
5350812.00,1.55
5350820.03,1.16
5350820.04,0.47
5350820.05,1.01
5350820.06,1.63
5350820.07,1.33
5350830.00,186.55
5350831.01,12.10
5350831.02,17.59
5350832.00,204.71
5370000.00,1371.89
5370001.01,5.52
5370001.02,1.29
5370001.04,1.70
5370001.05,1.55
5370001.06,1.48
5370001.07,0.76
5370001.08,1.64
5370001.09,1.97
5370002.01,1.48
5370002.03,0.77
5370002.04,0.98
5370002.05,1.96
5370002.06,2.67
5370003.01,1.22
5370003.02,0.87
5370003.03,0.73
5370003.04,1.74
5370004.01,0.98
5370004.02,1.00
5370005.01,1.85
5370005.02,0.95
5370005.03,0.94
5370006.00,2.20
5370007.00,0.86
5370008.00,0.80
5370009.00,0.86
5370010.00,0.91
5370011.00,0.85
5370012.00,0.43
5370013.00,1.55
5370014.00,1.18
5370015.00,0.62
5370016.00,0.46
5370017.00,2.64
5370018.00,0.38
5370019.00,1.20
5370020.00,1.09
5370021.00,1.05
5370022.00,0.92
5370023.00,0.83
5370024.00,0.80
5370025.00,2.26
5370026.01,0.95
5370026.02,0.62
5370026.03,0.97
5370026.04,1.00
5370026.05,2.74
5370026.06,1.17
5370027.00,0.55
5370028.00,0.72
5370029.00,1.01
5370030.00,1.05
5370031.00,0.96
5370032.00,0.74
5370033.00,0.70
5370034.00,0.92
5370035.00,0.44
5370036.00,0.36
5370037.00,0.32
5370038.00,0.33
5370039.00,0.35
5370040.00,0.34
5370041.00,0.41
5370042.00,1.51
5370043.00,1.88
5370044.00,1.16
5370045.00,3.16
5370046.00,1.22
5370047.00,1.23
5370048.00,0.37
5370049.00,0.45
5370050.00,0.55
5370051.00,0.55
5370052.00,0.53
5370053.00,0.50
5370054.00,0.48
5370055.00,0.54
5370056.00,1.15
5370057.00,0.61
5370058.00,0.70
5370059.00,0.72
5370060.00,0.67
5370061.00,0.60
5370062.00,0.59
5370063.00,0.57
5370064.00,0.57
5370065.00,1.75
5370066.00,1.46
5370067.00,2.37
5370068.00,4.95
5370069.00,5.53
5370070.00,2.37
5370071.00,1.89
5370072.01,4.59
5370072.02,1.40
5370072.03,0.70
5370072.04,0.90
5370073.00,1.82
5370080.01,54.92
5370080.03,4.78
5370080.05,3.44
5370080.06,2.16
5370080.07,1.42
5370081.00,0.98
5370082.00,1.15
5370083.00,0.86
5370084.01,1.00
5370084.02,1.00
5370084.03,0.96
5370084.04,2.47
5370084.05,0.92
5370085.01,2.56
5370085.02,1.73
5370085.03,8.02
5370086.00,11.88
5370100.01,33.23
5370100.02,77.55
5370101.01,27.69
5370101.02,65.06
5370120.02,76.94
5370120.03,2.31
5370120.04,3.28
5370121.00,63.23
5370122.01,2.83
5370122.02,6.00
5370123.00,7.44
5370124.00,14.60
5370130.02,2.62
5370130.03,2.08
5370131.00,11.07
5370132.00,1.10
5370133.01,4.07
5370133.02,2.37
5370140.02,10.22
5370140.03,6.86
5370140.04,3.03
5370141.00,37.94
5370142.01,122.17
5370142.02,137.49
5370143.00,78.31
5370144.01,60.89
5370144.02,34.03
5370200.00,16.16
5370201.00,6.17
5370202.00,3.00
5370203.00,1.96
5370204.00,1.82
5370205.01,1.60
5370205.02,1.21
5370206.00,1.13
5370207.01,5.20
5370207.02,1.64
5370207.03,1.57
5370207.04,0.74
5370208.00,1.72
5370209.00,0.78
5370210.00,1.19
5370211.00,1.75
5370212.00,0.50
5370213.00,0.80
5370214.00,1.08
5370215.00,0.73
5370216.00,2.18
5370217.01,2.19
5370217.02,2.18
5370218.00,4.37
5370219.00,2.37
5370220.00,1.80
5370221.00,1.14
5370222.01,1.93
5370222.02,1.41
5370222.03,1.01
5370223.01,1.62
5370223.02,2.49
5370223.05,0.98
5370223.06,1.44
5370223.07,1.21
5370223.09,2.85
5370223.1,1.25
5370223.12,8.35
5370223.13,1.81
5370223.14,1.58
5370223.15,0.73
5370223.16,0.58
5370224.01,6.11
5370224.02,83.33
5370300.00,46.00
5370301.00,11.11
5370302.00,3.70
5370303.01,1.84
5370303.02,6.28
5390000.00,1397.49
5390001.00,2.80
5390002.00,8.09
5390003.01,1.86
5390003.02,3.90
5390004.01,1.66
5390004.02,4.20
5390005.00,1.27
5390006.00,2.30
5390007.01,2.42
5390007.02,4.19
5390008.00,2.32
5390009.00,2.21
5390010.00,1.16
5390011.00,2.61
5390012.01,1.55
5390012.02,2.03
5390013.01,1.39
5390013.02,3.10
5390014.01,1.28
5390014.02,2.03
5390014.03,1.14
5390015.00,2.55
5390016.01,1.86
5390016.02,2.18
5390017.01,1.90
5390017.02,1.69
5390018.01,1.68
5390018.02,2.12
5390018.03,2.00
5390019.00,11.44
5390020.00,15.19
5390100.00,1.44
5390101.00,2.45
5390102.01,5.25
5390102.02,26.31
5390102.03,47.54
5390110.00,7.80
5390111.00,50.72
5390112.00,74.29
5390200.00,108.32
5390201.00,7.25
5390202.00,16.43
5390203.01,2.73
5390203.02,2.04
5390204.00,3.10
5390205.00,2.11
5390206.00,1.54
5390207.00,3.05
5390208.00,3.91
5390209.03,2.71
5390209.04,2.27
5390209.05,2.79
5390209.06,1.73
5390210.00,38.54
5390211.00,2.14
5390212.00,0.86
5390213.00,1.67
5390214.00,2.36
5390215.00,4.18
5390220.01,6.80
5390220.02,8.93
5390221.00,110.70
5390230.00,217.31
5390240.00,50.26
5390241.00,81.16
5390242.01,13.55
5390242.02,17.84
5390300.00,8.79
5390301.00,4.80
5390302.00,3.15
5390303.00,32.94
5390304.00,2.12
5390305.00,0.93
5390306.00,0.85
5390307.00,2.14
5390308.00,7.04
5390309.00,1.24
5390310.01,1.44
5390310.02,5.49
5390311.02,4.73
5390311.03,4.04
5390311.04,1.34
5390320.00,5.68
5390321.00,3.18
5390322.00,2.69
5390323.00,15.54
5390324.00,94.87
5390330.00,3.26
5390331.01,12.37
5390331.02,4.67
5390332.00,27.61
5390333.00,72.30
5390334.01,26.25
5390334.02,19.81
5410000.00,1091.16
5410001.01,4.64
5410001.03,2.82
5410001.04,7.00
5410002.01,5.50
5410002.02,1.94
5410002.03,1.08
5410002.04,1.04
5410002.06,0.91
5410002.07,2.05
5410002.09,2.65
5410002.1,3.02
5410002.11,24.88
5410003.00,6.29
5410004.01,3.33
5410004.02,2.84
5410005.00,1.50
5410006.00,1.18
5410007.00,2.37
5410008.01,2.23
5410008.02,1.22
5410008.04,1.74
5410008.05,0.90
5410008.06,1.06
5410009.01,1.40
5410009.02,1.28
5410009.04,3.83
5410009.05,1.45
5410010.00,1.49
5410011.00,1.70
5410012.00,0.78
5410013.00,1.49
5410014.02,1.62
5410014.03,4.04
5410014.04,1.51
5410014.06,1.89
5410014.07,4.05
5410015.00,2.01
5410016.00,1.45
5410017.00,0.67
5410018.00,1.12
5410019.00,1.76
5410020.00,0.84
5410021.00,1.50
5410022.00,4.72
5410023.00,1.36
5410024.00,5.67
5410025.00,6.96
5410100.00,2.46
5410101.01,1.51
5410101.02,3.82
5410101.03,1.92
5410101.04,1.67
5410102.00,1.13
5410103.00,1.39
5410104.00,2.64
5410105.00,0.66
5410106.01,1.56
5410106.02,1.70
5410106.03,2.90
5410107.01,2.08
5410107.02,4.05
5410108.02,2.96
5410108.03,6.87
5410108.04,1.39
5410109.01,1.73
5410109.02,1.89
5410109.05,2.72
5410109.07,4.75
5410109.08,4.84
5410109.09,5.78
5410109.1,1.59
5410110.00,99.51
5410111.03,16.57
5410111.04,19.70
5410111.05,65.09
5410111.07,108.61
5410111.08,16.67
5410120.01,3.01
5410120.02,1.90
5410121.00,2.50
5410122.01,2.53
5410122.02,1.31
5410123.01,3.11
5410123.02,2.36
5410124.00,1.14
5410125.00,9.70
5410126.01,3.35
5410126.02,1.38
5410126.05,5.34
5410126.06,4.58
5410126.07,6.86
5410126.08,1.22
5410126.09,0.85
5410127.01,2.34
5410127.02,4.12
5410128.00,0.53
5410129.01,7.41
5410129.02,1.84
5410130.00,37.31
5410131.01,3.27
5410131.03,2.07
5410131.05,1.55
5410131.06,1.42
5410140.01,173.35
5410140.02,14.08
5410151.00,222.78
5410152.00,25.43
5410153.00,15.58
5430000.00,1073.15
5430001.00,7.70
5430002.01,6.13
5430002.02,3.67
5430002.03,4.32
5430003.00,3.53
5430004.00,10.76
5430005.00,1.57
5430006.00,0.50
5430007.00,0.77
5430008.00,1.55
5430009.00,2.69
5430010.00,1.60
5430011.01,7.26
5430011.02,4.44
5430011.03,1.47
5430012.00,2.57
5430013.00,2.47
5430014.01,2.93
5430014.02,3.31
5430014.03,1.71
5430014.04,1.49
5430100.00,86.78
5430101.00,107.83
5430102.00,40.89
5430110.01,5.87
5430110.02,8.29
5430200.00,86.36
5430201.00,184.20
5430202.00,323.03
5430203.00,157.46
5500000.00,593.51
5500001.02,6.67
5500001.03,5.09
5500001.05,1.86
5500001.06,10.91
5500001.07,1.36
5500001.08,4.24
5500001.09,7.27
5500002.00,2.36
5500003.00,1.92
5500004.01,2.28
5500004.02,2.37
5500004.03,7.72
5500005.00,2.03
5500006.00,0.60
5500007.00,1.29
5500008.00,1.47
5500009.03,1.76
5500009.04,1.84
5500009.05,2.12
5500009.06,1.75
5500010.01,0.99
5500010.02,1.07
5500011.00,2.10
5500012.00,1.87
5500013.01,1.60
5500013.02,3.52
5500014.00,145.28
5500015.00,9.17
5500100.00,146.39
5500101.00,214.62
5550000.00,2662.40
5550001.02,9.64
5550001.03,1.03
5550001.05,1.08
5550001.06,1.15
5550001.07,1.69
5550001.08,1.25
5550002.01,0.76
5550002.02,1.09
5550002.03,2.60
5550002.04,0.56
5550003.00,0.83
5550004.01,1.54
5550004.03,1.80
5550004.04,0.99
5550005.01,1.92
5550005.02,1.03
5550005.03,1.34
5550006.01,1.05
5550006.02,3.57
5550006.04,4.10
5550006.05,1.56
5550007.01,7.30
5550007.02,2.58
5550008.00,6.45
5550009.01,1.35
5550009.02,4.00
5550010.01,0.84
5550010.02,2.18
5550011.00,1.68
5550012.00,2.05
5550013.00,2.14
5550014.00,1.48
5550015.00,0.83
5550016.00,0.63
5550017.00,0.77
5550018.00,1.54
5550019.00,0.95
5550020.01,1.66
5550020.02,3.62
5550021.00,2.02
5550022.00,1.91
5550023.00,1.14
5550024.00,1.65
5550025.00,2.02
5550026.00,4.42
5550027.03,1.12
5550027.04,1.15
5550027.05,23.77
5550027.06,1.46
5550027.07,5.61
5550028.00,1.73
5550029.00,1.29
5550030.00,1.52
5550031.00,1.52
5550032.00,0.97
5550033.00,1.09
5550034.00,1.33
5550035.00,0.84
5550036.00,2.80
5550037.00,2.12
5550038.00,3.37
5550039.00,1.33
5550040.00,0.88
5550041.00,1.16
5550042.00,1.34
5550043.00,1.78
5550044.01,3.40
5550044.02,2.17
5550044.04,0.53
5550044.05,2.85
5550044.06,2.10
5550044.07,0.97
5550045.00,1.73
5550046.00,1.50
5550047.00,1.65
5550048.00,1.47
5550049.01,6.41
5550049.02,3.42
5550050.01,3.40
5550050.02,2.41
5550050.03,1.69
5550051.00,3.33
5550100.01,154.47
5550100.02,75.97
5550110.01,13.96
5550110.02,177.86
5550120.01,99.38
5550120.02,195.93
5550120.03,35.54
5550130.00,203.55
5550140.00,95.81
5550150.00,196.99
5550200.00,11.19
5550201.00,1.54
5550202.00,1.25
5550203.00,1.45
5550204.01,2.81
5550204.02,3.48
5550205.00,1.16
5550206.00,4.64
5550207.00,8.10
5550210.00,108.88
5550220.00,171.45
5550230.00,301.74
5550231.00,9.06
5550232.00,4.19
5550233.00,2.27
5550234.00,255.25
5550300.00,331.46
5590000.00,1022.30
5590001.00,4.34
5590002.01,4.30
5590002.02,2.66
5590003.01,4.47
5590003.02,4.23
5590004.00,3.45
5590005.00,2.22
5590006.00,2.02
5590007.00,3.80
5590008.00,8.81
5590009.00,4.09
5590010.00,4.76
5590011.01,2.65
5590011.02,2.48
5590012.00,2.89
5590013.00,1.08
5590014.00,1.01
5590015.00,2.67
5590016.00,2.30
5590017.00,3.24
5590018.02,4.67
5590018.03,1.48
5590018.04,2.36
5590019.01,1.88
5590019.03,4.17
5590019.04,2.11
5590019.05,1.83
5590020.00,2.95
5590021.00,1.56
5590022.00,1.18
5590023.00,1.27
5590024.00,1.05
5590025.00,1.12
5590026.00,0.99
5590027.00,0.84
5590028.00,1.74
5590029.00,1.19
5590030.00,0.87
5590031.00,0.43
5590032.00,0.83
5590033.00,0.98
5590034.00,0.81
5590035.00,1.01
5590036.00,0.63
5590037.00,1.05
5590038.00,1.00
5590039.00,1.68
5590040.00,1.20
5590041.00,2.81
5590042.00,2.48
5590043.01,1.47
5590043.02,4.02
5590100.01,4.48
5590100.02,3.64
5590101.01,3.09
5590101.03,2.78
5590101.04,6.83
5590102.00,44.53
5590110.00,110.66
5590120.01,3.16
5590120.02,3.31
5590120.03,2.78
5590130.01,12.04
5590130.02,15.76
5590140.00,156.29
5590160.01,137.58
5590160.02,3.18
5590170.01,19.24
5590170.02,74.84
5590171.00,205.47
5590172.00,80.63
5590173.00,7.97
5590174.00,2.94
5620000.00,1118.65
5620001.01,12.57
5620001.02,14.63
5620002.00,1.07
5620003.00,2.34
5620004.00,1.47
5620005.00,1.34
5620006.00,1.09
5620007.00,1.12
5620008.00,0.90
5620009.00,1.98
5620010.00,1.86
5620011.00,1.81
5620012.00,1.51
5620013.00,2.87
5620100.00,3.28
5620101.01,3.59
5620101.02,11.41
5620101.03,11.06
5620102.01,2.53
5620102.02,3.73
5620102.03,2.04
5620102.04,96.51
5620110.01,15.18
5620110.02,17.77
5620110.03,586.22
5620120.00,318.78
5680000.00,898.02
5680001.01,3.87
5680001.02,2.63
5680001.04,3.09
5680001.05,1.27
5680001.06,1.61
5680001.07,2.16
5680002.00,7.93
5680003.00,5.87
5680004.01,1.69
5680004.03,1.57
5680004.04,2.35
5680004.05,4.86
5680004.06,3.40
5680004.07,0.90
5680005.00,3.53
5680006.00,1.49
5680007.00,2.71
5680008.00,5.39
5680009.00,1.84
5680010.00,1.16
5680011.01,2.49
5680011.02,1.69
5680012.01,1.20
5680012.02,1.82
5680013.00,2.28
5680014.00,2.10
5680015.01,1.68
5680015.02,0.79
5680015.03,1.07
5680016.00,2.98
5680100.00,20.07
5680101.00,171.00
5680102.01,19.11
5680102.02,8.66
5680102.03,22.67
5680102.04,12.98
5680103.01,10.64
5680103.02,7.31
5680104.00,11.92
5680200.00,68.93
5680201.00,184.74
5680202.00,282.60
5750000.00,5369.04
5750001.00,37.67
5750002.00,8.93
5750003.00,1.67
5750004.00,1.14
5750005.00,0.86
5750006.00,1.00
5750007.00,0.72
5750008.00,1.63
5750009.00,0.85
5750010.00,0.91
5750011.00,3.00
5750012.00,6.73
5750013.00,208.98
5750014.00,20.19
5750015.00,1.28
5750016.00,20.95
5750017.00,2.61
5750100.00,105.98
5750101.00,155.17
5750110.00,208.38
5750120.00,3755.32
5750130.00,206.73
5750200.00,393.80
5750300.00,224.56
5800000.00,3924.48
5800001.01,29.13
5800001.02,1.20
5800001.03,206.46
5800001.05,54.25
5800001.06,13.84
5800002.00,3.05
5800003.00,2.13
5800004.00,2.64
5800005.00,1.48
5800006.00,4.97
5800007.00,13.34
5800008.00,12.75
5800009.00,6.51
5800010.00,1.77
5800011.00,0.86
5800012.00,2.08
5800013.00,25.66
5800014.00,3.22
5800015.00,1.93
5800016.01,5.50
5800016.02,2.13
5800017.01,3.13
5800017.02,5.66
5800100.00,12.82
5800101.00,9.13
5800102.00,356.44
5800110.00,6.74
5800130.00,4.88
5800131.00,109.90
5800132.01,594.67
5800132.02,172.68
5800140.00,239.56
5800160.00,24.41
5800161.01,3.96
5800161.02,9.26
5800162.00,281.75
5800190.00,542.87
5800191.00,29.16
5800192.00,10.95
5800193.01,4.87
5800193.02,5.28
5800193.03,5.19
5800194.01,10.67
5800194.02,572.81
5800200.00,512.78
5900000.00,805.60
5900001.01,1.71
5900001.02,5.80
5900002.00,1.04
5900003.00,1.72
5900004.00,3.65
5900005.00,1.41
5900006.00,1.58
5900007.00,1.74
5900008.00,7.11
5900009.00,111.24
5900010.00,3.91
5900011.00,7.71
5900012.00,1.11
5900013.00,1.14
5900014.00,1.38
5900015.00,3.71
5900016.00,2.98
5900017.00,4.60
5900018.01,9.05
5900018.02,50.66
5900100.01,214.97
5900100.02,15.55
5900101.00,266.53
5900102.00,85.30
5950000.00,2556.81
5950001.00,17.84
5950002.00,1.74
5950003.00,5.27
5950004.00,2.47
5950005.00,1.72
5950006.00,0.41
5950007.00,1.48
5950008.00,2.10
5950009.01,1.26
5950009.02,1.80
5950010.01,5.79
5950010.02,1.32
5950011.01,2.05
5950011.02,1.72
5950011.03,4.57
5950012.00,1.15
5950013.00,1.18
5950014.00,1.46
5950015.00,1.26
5950016.00,1.32
5950017.00,1.63
5950018.00,3.47
5950019.00,2.40
5950020.00,1.58
5950021.00,9.60
5950022.03,1.44
5950022.04,2.60
5950022.05,73.55
5950022.06,86.34
5950023.01,32.60
5950023.02,55.21
5950100.03,359.39
5950100.04,362.49
5950100.05,58.31
5950100.06,877.27
5950101.00,570.99
6020000.00,5306.79
6020001.00,1.83
6020002.00,1.86
6020003.00,1.41
6020004.01,1.12
6020004.02,2.26
6020005.00,2.34
6020006.00,2.27
6020007.00,3.24
6020008.00,1.12
6020009.00,0.98
6020010.00,1.77
6020011.00,0.62
6020012.00,0.82
6020013.00,1.00
6020014.00,0.69
6020015.00,0.97
6020016.00,0.47
6020017.00,0.61
6020018.00,0.84
6020019.00,1.69
6020020.00,0.68
6020021.00,0.85
6020022.00,0.57
6020023.00,0.44
6020024.00,0.99
6020025.00,1.05
6020026.00,0.58
6020027.00,0.60
6020028.00,0.57
6020029.00,0.70
6020030.00,1.00
6020031.00,2.59
6020032.00,2.18
6020033.00,0.95
6020034.00,0.76
6020035.00,0.52
6020036.00,0.55
6020037.00,2.24
6020038.00,1.35
6020039.00,0.93
6020040.00,0.58
6020041.00,1.03
6020042.00,0.48
6020043.00,1.26
6020044.00,1.01
6020045.00,1.05
6020046.00,0.50
6020047.00,1.10
6020048.00,1.09
6020049.00,0.96
6020050.01,3.82
6020050.02,2.35
6020051.01,8.91
6020051.02,2.60
6020051.03,1.35
6020052.00,0.86
6020100.01,2.41
6020100.02,32.77
6020100.05,1.39
6020100.06,2.31
6020100.07,1.41
6020100.08,4.60
6020101.01,3.12
6020101.02,2.25
6020102.01,2.09
6020102.02,1.12
6020102.03,0.69
6020102.04,1.44
6020103.00,1.58
6020104.00,1.31
6020105.00,1.05
6020110.01,15.34
6020110.02,3.10
6020110.04,5.02
6020110.06,2.55
6020110.07,9.61
6020111.00,1.51
6020112.01,1.20
6020112.02,2.29
6020113.00,1.24
6020114.00,0.85
6020115.00,1.12
6020116.00,1.64
6020117.00,1.79
6020120.01,12.83
6020120.02,3.62
6020120.03,2.45
6020121.00,0.80
6020122.01,1.58
6020122.02,1.65
6020123.00,1.61
6020130.01,1.62
6020130.02,1.13
6020131.00,1.37
6020132.00,1.07
6020133.00,1.36
6020134.00,2.08
6020140.01,1.59
6020140.02,3.70
6020140.03,12.01
6020141.01,0.88
6020141.02,1.09
6020142.01,1.70
6020142.02,2.12
6020142.03,0.77
6020142.04,0.82
6020150.01,24.20
6020150.02,17.79
6020160.00,132.60
6020161.01,55.13
6020161.02,597.51
6020500.01,5.25
6020500.02,27.68
6020500.04,2.33
6020500.06,16.41
6020500.07,1.61
6020500.08,1.69
6020500.09,1.53
6020501.01,1.12
6020501.02,5.63
6020501.03,2.27
6020502.00,2.31
6020503.00,2.29
