"id","area_km"
35201391,0.23
35201393,0.36
35201394,0.10
35201395,0.06
35201396,0.12
35201397,0.17
35201398,0.05
35201399,0.19
35201400,0.09
35201401,0.12
35201402,0.07
35201403,0.04
35201404,0.05
35201405,0.07
35201406,0.17
35201407,0.12
35201408,0.05
35201409,0.04
35201410,0.05
35201411,0.10
35201412,0.05
35201413,0.04
35201414,0.05
35201415,0.03
35201416,0.02
35201417,0.04
35201418,0.04
35201419,0.03
35201420,0.05
35201421,0.03
35201422,0.08
35201423,0.04
35201426,0.06
35201427,0.04
35201428,0.05
35201429,0.04
35201430,0.05
35201431,0.03
35201432,0.05
35201433,0.05
35201434,0.05
35201435,0.05
35201436,0.08
35201437,0.06
35201438,0.04
35201439,0.21
35201440,0.07
35201441,0.04
35201442,0.08
35201443,0.04
35201444,0.03
35201445,0.04
35201446,0.02
35201447,0.04
35201448,0.04
35201449,0.04
35201450,0.06
35201451,0.03
35201452,0.05
35201453,0.10
35201459,0.02
35201460,0.10
35201461,0.01
35201463,0.04
35201464,0.03
35201466,0.91
35201467,0.14
35201468,0.06
35201469,0.42
35201471,0.23
35201477,0.06
35201478,0.05
35201479,0.05
35201480,0.06
35201481,0.04
35201482,0.10
35201483,0.08
35201485,0.15
35201486,0.05
35201487,0.11
35201488,0.09
35201489,0.08
35201490,0.05
35201491,0.06
35201492,0.06
35201493,0.12
35201494,0.11
35201495,0.52
35201496,0.45
35201497,0.14
35201498,0.11
35201499,0.15
35201500,0.16
35201501,0.17
35201502,0.22
35201503,0.12
35201504,0.10
35201505,0.24
35201506,0.20
35201507,0.20
35201508,0.17
35201509,0.13
35201510,0.19
35201511,0.21
35201512,0.22
35201513,0.16
35201514,0.17
35201515,0.18
35201516,0.22
35201517,0.18
35201518,0.12
35201519,0.16
35201520,0.35
35201521,0.18
35201522,0.17
35201523,0.11
35201524,0.12
35201525,0.11
35201526,0.62
35201532,0.20
35201541,0.12
35201542,0.12
35201543,0.08
35201544,0.08
35201545,0.08
35201547,0.12
35201548,0.10
35201552,0.08
35201553,0.06
35201554,0.10
35201555,0.10
35201556,0.16
35201557,0.03
35201558,0.10
35201559,0.07
35201560,0.07
35201563,0.06
35201564,0.08
35201565,0.06
35201566,0.11
35201567,0.11
35201568,0.09
35201569,0.11
35201570,0.07
35201571,0.12
35201572,0.16
35201573,0.09
35201574,0.09
35201575,0.10
35201576,0.25
35201577,0.11
35201578,0.09
35201579,0.10
35201580,0.05
35201581,0.11
35201582,0.33
35201583,0.42
35201584,0.10
35201585,0.09
35201586,0.08
35201587,0.19
35201588,0.09
35201589,0.15
35201590,0.82
35201591,0.12
35201592,0.10
35201593,0.43
35201594,0.09
35201595,0.43
35201596,0.15
35201597,0.51
35201598,0.12
35201599,0.13
35201600,0.24
35201601,0.21
35201602,0.12
35201603,0.12
35201604,0.13
35201605,0.10
35201607,0.30
35201608,0.12
35201609,0.11
35201610,0.43
35201611,0.17
35201612,0.11
35201613,0.06
35201614,0.15
35201615,0.14
35201616,0.14
35201617,0.32
35201620,0.11
35201621,0.04
35201622,0.13
35201623,0.11
35201624,0.11
35201625,0.22
35201626,0.11
35201627,0.10
35201629,0.09
35201630,0.10
35201631,0.23
35201632,0.09
35201634,0.11
35201635,0.12
35201636,0.11
35201641,0.24
35201647,0.19
35201648,0.16
35201649,0.17
35201650,0.11
35201652,0.25
35201653,0.20
35201654,0.16
35201656,0.13
35201657,0.21
35201658,0.16
35201659,0.15
35201660,0.14
35201661,0.17
35201662,0.24
35201663,3.57
35201664,1.09
35201665,0.95
35201666,0.19
35201667,0.48
35201670,0.20
35201672,0.08
35201673,0.08
35201674,0.23
35201675,0.14
35201676,0.24
35201690,0.26
35201691,0.62
35201692,0.33
35201693,0.39
35201694,0.23
35201695,0.05
35201696,0.81
35201697,0.18
35201698,0.09
35201699,0.26
35201700,0.28
35201701,0.34
35201702,0.18
35201703,0.25
35201704,0.26
35201705,0.16
35201706,0.22
35201707,0.32
35201708,0.21
35201709,0.10
35201710,0.15
35201711,0.32
35201712,0.13
35201713,0.22
35201714,0.14
35201717,0.13
35201718,0.17
35201719,0.22
35201720,0.22
35201721,0.05
35201722,0.10
35201723,0.05
35201724,0.10
35201725,0.30
35201726,0.12
35201728,0.07
35201730,0.13
35201731,0.29
35201732,0.17
35201734,0.15
35201735,0.05
35201736,0.08
35201737,0.15
35201738,0.17
35201739,0.16
35201740,0.17
35201741,0.17
35201744,0.19
35201748,0.09
35201749,0.15
35201750,0.19
35201751,0.07
35201752,0.08
35201753,0.13
35201754,0.08
35201755,0.18
35201756,0.18
35201757,0.11
35201758,0.72
35201759,0.22
35201760,0.09
35201761,0.08
35201762,2.85
35201779,0.52
35201781,0.11
35201782,0.04
35201783,0.07
35201784,0.10
35201785,0.08
35201786,0.13
35201787,0.18
35201788,0.20
35201789,0.11
35201790,0.07
35201791,0.17
35201792,0.13
35201793,0.12
35201802,0.15
35201803,0.12
35201804,0.13
35201805,0.18
35201806,0.24
35201807,0.26
35201816,0.20
35201817,0.41
35201818,0.31
35201819,0.10
35201820,0.14
35201821,0.58
35201822,0.16
35201823,0.16
35201824,0.14
35201825,0.36
35201826,0.07
35201827,0.13
35201828,0.09
35201829,0.14
35201830,0.13
35201831,0.11
35201832,0.06
35201833,0.10
35201834,0.14
35201835,0.20
35201838,0.14
35201839,0.10
35201840,1.14
35201841,0.13
35201842,0.14
35201843,0.09
35201844,0.14
35201845,0.14
35201846,0.39
35201847,0.10
35201848,0.09
35201849,0.07
35201850,0.11
35201851,0.26
35201852,0.37
35201853,0.06
35201854,0.35
35201855,0.08
35201856,0.22
35201857,0.08
35201858,0.10
35201859,0.16
35201860,0.31
35201861,0.11
35201862,0.18
35201863,0.36
35201864,0.07
35201868,0.42
35201869,0.07
35201872,0.12
35201874,0.11
35201875,0.11
35201876,0.11
35201877,0.07
35201879,0.07
35201880,0.31
35201881,0.11
35201882,0.17
35201883,0.08
35201884,0.07
35201885,0.08
35201886,0.12
35201887,0.05
35201888,0.27
35201889,0.34
35201890,4.90
35201892,0.06
35201893,0.09
35201894,0.08
35201895,0.24
35201896,0.06
35201900,1.58
35201901,0.06
35201902,0.04
35201903,0.31
35201904,0.11
35201905,0.10
35201906,0.12
35201907,0.12
35201908,0.12
35201909,0.30
35201912,0.05
35201913,0.45
35201914,0.06
35201915,0.12
35201916,0.21
35201917,0.15
35201919,0.42
35201920,0.59
35201935,0.14
35201936,0.13
35201937,0.13
35201938,0.22
35201939,0.86
35201940,0.15
35201950,0.15
35201951,0.20
35201952,0.24
35201953,0.14
35201955,0.20
35201958,0.62
35201959,0.12
35201960,0.06
35201961,0.31
35201962,0.14
35201963,0.13
35201964,0.16
35201965,0.23
35201966,0.20
35201967,0.20
35201968,0.14
35201969,0.08
35201970,0.07
35201971,0.06
35201972,0.15
35201973,0.12
35201976,0.09
35201977,0.12
35201979,0.13
35201983,0.05
35201984,0.07
35201985,0.04
35201986,0.08
35201987,0.41
35201988,0.04
35201989,0.13
35201992,0.04
35201993,0.07
35201996,0.07
35201997,0.07
35201998,0.07
35201999,0.13
35202000,0.09
35202001,0.10
35202002,0.09
35202003,0.04
35202004,0.29
35202005,0.07
35202006,0.09
35202007,0.12
35202013,1.92
35202016,0.21
35202017,0.13
35202018,0.12
35202019,0.01
35202020,0.07
35202021,0.05
35202022,0.06
35202023,0.34
35202024,0.36
35202025,0.15
35202026,0.06
35202027,0.09
35202028,0.14
35202029,0.34
35202030,0.09
35202031,0.08
35202035,0.06
35202036,0.07
35202037,0.12
35202040,0.06
35202042,0.03
35202045,0.04
35202046,0.19
35202047,0.08
35202048,0.14
35202049,0.12
35202050,0.15
35202051,0.02
35202055,0.05
35202056,0.28
35202057,0.52
35202058,0.72
35202059,0.26
35202065,0.08
35202066,0.27
35202067,0.03
35202071,0.12
35202072,0.15
35202075,0.12
35202078,0.04
35202079,0.05
35202080,0.08
35202084,0.10
35202085,0.08
35202086,0.05
35202087,0.12
35202088,0.09
35202089,0.06
35202090,0.31
35202091,0.14
35202094,0.10
35202096,0.02
35202097,0.42
35202098,7.26
35202100,0.09
35202101,0.10
35202102,0.14
35202103,0.07
35202104,0.09
35202105,0.10
35202106,0.15
35202107,0.10
35202108,0.19
35202109,0.19
35202110,0.17
35202111,0.14
35202112,0.19
35202113,0.23
35202114,0.13
35202115,0.16
35202116,0.13
35202117,0.16
35202118,0.07
35202119,0.04
35202120,0.12
35202121,0.10
35202122,0.27
35202123,0.14
35202124,0.13
35202125,0.10
35202126,0.15
35202127,0.10
35202128,0.17
35202129,0.07
35202130,0.09
35202131,0.07
35202132,0.12
35202133,0.14
35202134,0.18
35202135,0.17
35202136,0.15
35202137,0.11
35202138,0.13
35202139,0.16
35202140,0.77
35202141,0.61
35202145,0.05
35202147,0.04
35202149,0.13
35202150,0.09
35202151,0.11
35202152,0.75
35202153,0.11
35202154,0.09
35202155,0.10
35202156,0.19
35202157,0.56
35202158,0.16
35202159,4.64
35202160,0.15
35202161,0.25
35202162,0.19
35202163,0.13
35202164,0.13
35202165,0.29
35202166,0.17
35202167,0.32
35202168,0.08
35202169,0.07
35202170,0.11
35202171,0.06
35202172,0.15
35202173,0.32
35202174,0.08
35202175,0.11
35202176,0.11
35202177,0.17
35202178,0.14
35202179,0.03
35202180,0.07
35202181,0.11
35202183,0.22
35202184,0.13
35202185,0.04
35202186,0.14
35202187,0.43
35202188,0.08
35202189,0.08
35202210,0.19
35202211,0.05
35202212,0.24
35202213,0.08
35202214,0.20
35202215,0.06
35202216,0.06
35202217,0.08
35202218,0.30
35202222,0.06
35202223,0.07
35202224,0.04
35202225,0.04
35202226,0.06
35202227,0.06
35202228,0.09
35202229,0.05
35202230,0.07
35202231,0.04
35202232,0.07
35202233,0.05
35202234,0.10
35202235,0.03
35202236,0.04
35202237,0.07
35202238,0.04
35202239,0.07
35202240,0.06
35202241,0.02
35202242,0.05
35202243,0.07
35202244,0.06
35202245,0.06
35202246,0.05
35202247,0.05
35202248,0.07
35202249,0.03
35202251,0.04
35202252,0.03
35202254,0.20
35202255,0.07
35202256,0.08
35202257,0.07
35202258,0.07
35202261,0.09
35202262,0.06
35202263,0.03
35202264,0.02
35202265,0.04
35202266,0.04
35202267,0.07
35202268,0.08
35202269,0.27
35202270,0.07
35202271,0.13
35202272,0.11
35202273,0.08
35202274,0.05
35202275,0.05
35202276,0.19
35202277,0.05
35202278,0.12
35202279,0.15
35202280,0.01
35202281,0.09
35202282,0.12
35202283,0.18
35202284,0.18
35202285,0.20
35202286,0.11
35202287,0.09
35202288,0.08
35202289,0.07
35202290,0.02
35202293,0.17
35202294,0.10
35202295,1.46
35202296,0.64
35202297,0.15
35202298,0.12
35202299,0.16
35202300,0.17
35202301,0.15
35202302,0.13
35202303,0.08
35202304,0.19
35202305,0.10
35202306,0.10
35202307,0.06
35202309,0.13
35202310,0.11
35202311,0.04
35202316,0.02
35202321,0.11
35202322,0.07
35202323,0.11
35202324,0.12
35202325,0.17
35202326,0.10
35202327,0.13
35202328,0.13
35202336,0.07
35202337,0.07
35202338,0.07
35202339,0.03
35202340,0.11
35202341,0.10
35202342,0.23
35202343,0.08
35202344,0.07
35202345,0.08
35202346,0.04
35202347,0.04
35202348,0.18
35202349,0.18
35202350,0.28
35202351,0.13
35202352,0.16
35202353,0.11
35202354,0.05
35202355,0.13
35202356,0.06
35202357,0.25
35202358,0.08
35202359,0.11
35202360,0.10
35202361,0.08
35202362,0.03
35202363,0.22
35202364,0.12
35202365,0.07
35202366,0.07
35202367,0.10
35202368,0.07
35202369,0.09
35202370,0.07
35202371,0.09
35202372,0.08
35202373,0.08
35202374,0.09
35202375,0.06
35202376,0.08
35202377,0.08
35202378,0.14
35202379,0.12
35202380,0.10
35202381,0.13
35202382,0.17
35202383,0.17
35202384,0.16
35202385,0.12
35202386,0.22
35202387,0.11
35202388,0.21
35202389,0.16
35202390,0.07
35202391,0.08
35202392,0.22
35202393,0.12
35202394,0.08
35202395,0.13
35202396,0.12
35202398,0.95
35202399,0.56
35202400,0.13
35202401,0.11
35202402,0.09
35202403,1.00
35202404,0.06
35202405,0.09
35202406,0.14
35202407,0.05
35202408,0.21
35202409,0.03
35202413,0.75
35202414,0.09
35202415,0.10
35202416,0.12
35202417,0.12
35202418,0.14
35202419,0.43
35202430,0.18
35202431,0.06
35202433,0.31
35202436,0.14
35202439,0.13
35202440,0.14
35202441,0.17
35202442,0.35
35202443,0.13
35202446,0.19
35202447,0.10
35202448,0.07
35202449,0.39
35202450,0.13
35202451,0.37
35202452,0.07
35202453,0.20
35202454,0.32
35202455,0.20
35202456,0.11
35202457,0.08
35202458,0.13
35202459,0.15
35202460,0.10
35202461,0.04
35202462,0.27
35202466,0.57
35202467,0.08
35202468,1.38
35202469,0.09
35202472,0.07
35202475,0.05
35202476,0.15
35202477,0.08
35202478,0.32
35202479,0.08
35202480,0.06
35202481,0.22
35202482,0.26
35202483,0.41
35202484,0.04
35202485,0.04
35202486,0.12
35202487,0.08
35202491,0.42
35202492,0.14
35202493,0.10
35202494,0.21
35202495,0.15
35202496,0.25
35202497,0.13
35202498,0.13
35202499,0.16
35202500,0.18
35202501,0.14
35202502,0.16
35202503,0.12
35202504,0.25
35202507,0.12
35202508,0.16
35202509,0.21
35202510,0.15
35202511,0.27
35202512,0.14
35202513,0.15
35202514,0.13
35202515,0.22
35202516,0.07
35202517,0.07
35202522,0.05
35202523,0.10
35202529,0.05
35202534,0.13
35202535,0.17
35202547,0.25
35202548,0.19
35202549,0.20
35202550,0.05
35202551,0.17
35202553,0.06
35202554,0.14
35202555,0.05
35202560,0.22
35202564,0.40
35202565,0.18
35202566,0.28
35202567,0.20
35202568,0.22
35202569,0.14
35202570,0.36
35202571,0.37
35202572,0.15
35202573,0.25
35202574,0.15
35202575,0.18
35202576,0.17
35202577,0.15
35202583,0.18
35202584,0.19
35202585,0.22
35202586,0.17
35202587,0.18
35202588,0.12
35202589,0.23
35202590,0.14
35202591,0.25
35202592,0.53
35202593,0.05
35202594,0.06
35202597,0.12
35202598,0.09
35202599,0.20
35202600,0.15
35202605,0.10
35202606,0.15
35202608,0.54
35202611,0.22
35202612,0.32
35202613,0.40
35202614,0.16
35202615,0.17
35202616,0.20
35202617,0.22
35202618,0.06
35202619,0.25
35202620,0.41
35202621,0.19
35202622,0.20
35202623,0.08
35202627,0.07
35202628,0.20
35202629,0.72
35202630,1.31
35202636,0.11
35202637,0.10
35202638,0.09
35202639,0.08
35202640,0.10
35202641,0.10
35202642,0.07
35202643,0.09
35202644,0.12
35202645,0.08
35202646,0.17
35202647,0.09
35202648,0.06
35202649,0.08
35202650,0.09
35202653,0.09
35202654,0.03
35202655,0.03
35202656,0.02
35202657,0.02
35202666,0.08
35202669,0.03
35202670,0.03
35202671,0.04
35202672,0.08
35202673,0.03
35202674,0.06
35202675,0.09
35202676,0.11
35202677,0.08
35202678,0.06
35202679,0.07
35202680,0.07
35202681,0.09
35202682,0.09
35202683,0.10
35202684,0.10
35202685,0.10
35202686,0.11
35202687,0.06
35202688,0.10
35202689,0.09
35202690,0.10
35202691,0.11
35202694,0.26
35202695,0.20
35202699,1.44
35202700,0.15
35202701,0.15
35202702,1.71
35202703,0.11
35202704,0.23
35202705,0.10
35202706,0.04
35202707,0.15
35202712,0.13
35202722,1.55
35202727,0.04
35202733,0.08
35202735,0.11
35202736,0.08
35202739,0.64
35202741,0.09
35202742,0.13
35202743,0.03
35202744,0.04
35202745,0.17
35202746,0.10
35202747,0.27
35202748,0.15
35202749,0.08
35202750,0.11
35202751,0.16
35202752,0.13
35202753,0.21
35202756,0.43
35202757,0.52
35202758,0.26
35202760,0.33
35202761,0.17
35202762,0.33
35202763,0.11
35202764,0.16
35202765,0.30
35202767,0.43
35202768,0.24
35202769,0.07
35202770,0.92
35202771,0.16
35202772,0.12
35202773,0.10
35202774,0.09
35202775,0.10
35202776,0.28
35202777,0.20
35202778,0.17
35202779,0.07
35202787,0.13
35202788,0.14
35202789,0.09
35202790,0.07
35202791,0.03
35202792,0.04
35202797,0.07
35202798,0.09
35202799,0.03
35202800,0.03
35202801,0.06
35202802,0.13
35202803,0.10
35202804,0.14
35202805,0.20
35202806,0.16
35202807,0.16
35202808,0.08
35202809,0.19
35202810,0.09
35202811,0.12
35202812,0.09
35202813,0.07
35202814,0.10
35202817,0.05
35202818,0.14
35202819,0.09
35202820,0.12
35202821,0.03
35202823,0.09
35202840,0.09
35202842,0.03
35202843,0.05
35202845,0.07
35202846,0.03
35202847,0.04
35202848,0.03
35202849,0.04
35202850,0.03
35202878,0.13
35202879,0.35
35202880,0.11
35202881,0.13
35202882,0.13
35202883,0.06
35202884,0.13
35202886,0.12
35202887,0.08
35202888,0.10
35202889,0.07
35202890,0.09
35202891,0.14
35202892,0.07
35202893,0.07
35202894,0.05
35202895,0.14
35202896,0.13
35202897,0.18
35202898,0.18
35202899,0.16
35202900,0.09
35202901,0.10
35202902,0.07
35202903,0.06
35202904,0.08
35202905,0.12
35202906,0.14
35202907,0.06
35202910,0.07
35202911,0.09
35202912,0.10
35202918,0.12
35202919,0.08
35202920,0.10
35202928,0.22
35202930,0.08
35202931,0.05
35202932,0.10
35202933,0.40
35202935,0.08
35202936,0.07
35202937,0.08
35202938,0.08
35202939,0.09
35202940,0.12
35202941,0.08
35202942,0.10
35202943,0.08
35202944,0.13
35202945,0.09
35202946,0.19
35202947,0.13
35202948,0.07
35202949,0.12
35202950,0.10
35202951,0.07
35202952,0.10
35202953,0.12
35202954,0.11
35202955,0.08
35202965,0.44
35202966,0.08
35202967,0.14
35202968,0.35
35202969,0.20
35202970,0.09
35202971,0.22
35202972,0.18
35202973,0.20
35202974,0.24
35202975,0.14
35202976,0.10
35202977,0.09
35202982,0.15
35202983,0.08
35202984,0.12
35202985,0.20
35202986,0.11
35202987,0.24
35202988,0.13
35202989,0.15
35202990,0.03
35202991,0.04
35202992,0.46
35202993,1.17
35202994,0.10
35202995,0.13
35202996,0.21
35202997,0.21
35202998,0.24
35202999,0.14
35203000,0.27
35203001,0.16
35203002,0.16
35203003,0.20
35203004,0.43
35203005,0.27
35203006,0.22
35203007,0.31
35203008,0.18
35203009,0.17
35203015,0.04
35203016,0.14
35203018,0.04
35203026,0.03
35203027,0.15
35203028,0.06
35203029,0.03
35203030,0.05
35203031,0.23
35203032,0.08
35203033,0.06
35203034,0.12
35203035,0.13
35203036,0.08
35203037,0.08
35203038,0.43
35203039,0.06
35203040,0.04
35203041,0.09
35203042,1.99
35203043,0.09
35203044,0.06
35203045,0.08
35203046,0.07
35203047,3.38
35203048,0.10
35203049,0.04
35203050,0.04
35203051,0.11
35203052,0.03
35203053,0.13
35203054,0.18
35203055,0.07
35203056,0.32
35203057,0.07
35203058,0.11
35203059,0.06
35203060,0.05
35203061,0.21
35203064,0.15
35203071,0.06
35203072,0.14
35203073,0.09
35203074,0.47
35203075,0.11
35203077,0.06
35203079,0.06
35203080,0.04
35203081,0.06
35203082,0.05
35203086,0.20
35203087,0.12
35203093,0.72
35203094,0.16
35203095,0.16
35203096,0.17
35203097,0.11
35203098,0.18
35203102,0.11
35203105,0.11
35203107,0.58
35203108,0.17
35203109,0.15
35203110,0.11
35203111,0.22
35203112,0.13
35203113,0.08
35203126,0.15
35203127,0.59
35203128,0.08
35203129,0.05
35203130,0.05
35203131,0.10
35203132,0.04
35203133,0.02
35203134,0.06
35203135,0.14
35203136,0.14
35203137,0.29
35203138,0.41
35203139,0.13
35203140,0.17
35203141,0.19
35203142,0.17
35203143,0.18
35203144,0.04
35203146,0.60
35203147,0.18
35203148,0.10
35203149,0.09
35203150,0.08
35203151,0.08
35203152,0.19
35203153,0.10
35203154,0.06
35203156,0.01
35203157,0.38
35203160,0.13
35203161,0.10
35203162,0.06
35203163,0.07
35203167,0.02
35203170,0.04
35203174,3.17
35203175,0.82
35203176,0.35
35203177,0.21
35203183,0.22
35203184,0.05
35203185,0.31
35203190,0.21
35203191,0.03
35203192,0.05
35203193,0.06
35203194,0.06
35203195,0.04
35203196,0.03
35203197,0.05
35203198,0.03
35203199,0.04
35203200,0.08
35203201,0.05
35203202,0.05
35203203,0.03
35203204,0.04
35203208,0.04
35203209,0.06
35203210,0.03
35203211,0.03
35203212,0.07
35203213,0.08
35203214,0.08
35203216,0.07
35203217,0.06
35203218,0.05
35203219,0.04
35203220,0.04
35203221,0.06
35203222,0.06
35203223,0.02
35203224,0.11
35203225,0.04
35203226,0.06
35203227,0.04
35203228,0.06
35203229,0.09
35203230,0.34
35203231,0.08
35203232,0.05
35203233,0.07
35203234,0.07
35203235,0.08
35203236,0.08
35203237,0.09
35203238,0.09
35203239,0.10
35203240,0.13
35203241,0.07
35203242,0.09
35203243,0.10
35203244,0.53
35203245,0.09
35203246,0.09
35203247,0.13
35203248,0.09
35203249,0.11
35203250,0.09
35203251,0.08
35203252,0.23
35203253,0.14
35203254,0.07
35203255,0.12
35203256,0.09
35203257,0.50
35203258,0.16
35203259,0.24
35203260,0.07
35203261,0.19
35203263,0.08
35203264,0.08
35203265,0.11
35203266,0.11
35203267,0.10
35203268,0.24
35203269,0.10
35203270,0.07
35203271,0.11
35203273,0.52
35203274,0.05
35203275,0.09
35203276,0.17
35203277,0.13
35203278,0.13
35203279,0.27
35203280,0.13
35203281,0.17
35203282,0.16
35203283,0.12
35203284,0.49
35203285,0.19
35203286,0.17
35203287,0.16
35203288,0.33
35203289,0.16
35203290,0.04
35203291,0.04
35203292,0.06
35203293,0.04
35203294,0.14
35203296,0.18
35203297,0.15
35203298,0.09
35203299,0.12
35203300,0.11
35203301,0.10
35203314,0.25
35203315,0.11
35203316,0.11
35203317,0.21
35203318,0.23
35203321,0.15
35203322,0.28
35203323,0.21
35203324,0.28
35203330,0.00
35203331,0.07
35203332,0.10
35203333,0.25
35203334,0.10
35203337,0.10
35203338,0.08
35203339,0.09
35203340,0.73
35203342,0.15
35203344,0.08
35203345,0.09
35203346,0.11
35203347,0.06
35203348,0.05
35203350,0.08
35203351,0.11
35203352,0.10
35203353,0.13
35203354,0.10
35203355,0.09
35203356,0.10
35203357,0.07
35203358,0.09
35203359,0.10
35203360,0.05
35203361,0.25
35203362,0.12
35203363,0.11
35203370,0.13
35203371,0.09
35203372,0.11
35203373,0.07
35203374,0.17
35203375,0.07
35203376,0.19
35203377,0.13
35203378,0.23
35203379,0.14
35203380,0.10
35203381,0.10
35203382,0.20
35203383,0.12
35203384,0.13
35203385,0.14
35203386,0.19
35203387,0.12
35203388,0.13
35203389,0.11
35203391,0.12
35203392,0.98
35203393,0.39
35203394,0.62
35203395,0.13
35203396,0.06
35203399,0.15
35203400,0.10
35203401,0.07
35203402,0.03
35203403,1.56
35203404,0.28
35203405,0.06
35203406,0.26
35203407,0.05
35203408,0.39
35203409,0.14
35203410,0.08
35203411,0.39
35203412,0.12
35203413,0.09
35203414,0.12
35203415,0.09
35203416,0.14
35203417,0.11
35203418,0.12
35203419,0.09
35203420,0.18
35203421,0.32
35203422,0.17
35203423,0.11
35203427,0.17
35203435,0.06
35203439,0.14
35203440,0.12
35203441,0.11
35203442,0.06
35203443,0.09
35203444,0.14
35203445,0.08
35203446,0.07
35203447,0.14
35203448,0.04
35203449,0.13
35203450,0.06
35203451,0.28
35203452,0.16
35203458,0.11
35203461,0.13
35203462,0.11
35203463,0.14
35203465,0.40
35203466,0.17
35203467,0.10
35203468,0.09
35203469,0.08
35203470,0.05
35203471,0.02
35203472,0.13
35203479,0.05
35203480,0.06
35203482,1.45
35203483,0.19
35203484,0.82
35203485,0.06
35203486,0.09
35203489,0.16
35203490,0.11
35203491,0.15
35203492,0.32
35203493,0.13
35203494,0.15
35203495,0.08
35203496,0.14
35203498,0.13
35203501,0.07
35203502,0.19
35203503,0.93
35203504,0.10
35203505,0.08
35203506,0.09
35203507,0.11
35203508,0.13
35203509,0.17
35203510,0.04
35203511,0.09
35203512,0.14
35203513,0.07
35203519,0.24
35203520,0.34
35203521,0.37
35203522,0.14
35203523,0.07
35203524,0.12
35203525,0.11
35203526,0.17
35203527,1.02
35203528,0.17
35203529,0.07
35203530,0.08
35203531,0.08
35203532,1.08
35203533,0.14
35203534,0.15
35203535,0.11
35203536,0.11
35203537,0.13
35203538,0.09
35203539,0.13
35203540,0.08
35203541,0.26
35203542,0.15
35203543,0.13
35203544,0.15
35203545,0.12
35203546,0.11
35203547,0.07
35203548,0.12
35203552,0.15
35203554,0.14
35203561,0.04
35203566,1.92
35203567,0.12
35203568,0.63
35203569,0.12
35203570,0.17
35203571,0.13
35203572,0.10
35203573,0.22
35203574,0.29
35203575,0.14
35203576,0.10
35203577,0.18
35203578,0.12
35203579,0.10
35203580,0.05
35203581,0.14
35203584,0.03
35203585,0.07
35203586,0.16
35203587,0.30
35203588,0.13
35203589,0.14
35203590,0.24
35203591,0.06
35203592,0.16
35203593,0.17
35203594,0.31
35203595,0.13
35203596,0.07
35203597,0.12
35203599,0.19
35203600,0.31
35203604,0.18
35203605,0.14
35203606,0.10
35203607,0.28
35203608,0.20
35203610,0.38
35203611,0.12
35203612,0.21
35203613,0.38
35203614,0.07
35203615,0.46
35203616,0.10
35203617,0.05
35203618,0.17
35203619,0.11
35203620,0.99
35203621,0.12
35203622,0.13
35203623,1.29
35203626,0.16
35203627,0.29
35203628,0.09
35203629,0.06
35203630,0.74
35203631,0.10
35203632,0.46
35203633,0.15
35203634,0.21
35203635,0.10
35203636,0.21
35203637,0.06
35203640,0.16
35203641,0.10
35203649,0.18
35203650,1.94
35203651,0.14
35203652,0.08
35203653,0.12
35203654,0.09
35203655,0.10
35203656,0.80
35203657,0.11
35203658,0.14
35203659,0.10
35203660,0.14
35203661,0.26
35203664,0.10
35203666,0.07
35203668,0.19
35203669,0.21
35203670,0.23
35203672,0.10
35203673,0.06
35203675,0.16
35203676,2.41
35203677,0.46
35203678,0.07
35203679,0.17
35203680,0.22
35203681,0.17
35203682,0.30
35203683,0.15
35203684,0.40
35203685,0.23
35203686,0.32
35203687,0.42
35203688,0.24
35203689,0.19
35203690,0.09
35203691,0.29
35203692,0.14
35203693,0.08
35203694,0.07
35203695,0.22
35203696,0.06
35203697,0.05
35203698,0.12
35203699,0.95
35203700,0.84
35203701,0.19
35203703,0.09
35203704,0.06
35203705,0.05
35203708,0.19
35203709,0.10
35203710,0.07
35203711,0.05
35203712,0.10
35203713,1.12
35203714,0.11
35203715,0.10
35203716,0.07
35203717,0.01
35203718,0.79
35203719,0.24
35203720,0.20
35203721,0.13
35203722,0.19
35203723,0.12
35203724,0.15
35203725,0.23
35203726,0.16
35203729,0.16
35203730,0.07
35203731,0.36
35203732,0.24
35203733,0.10
35203734,0.07
35203735,0.12
35203736,0.88
35203737,0.26
35203738,0.16
35203739,1.20
35203740,0.20
35203743,0.08
35203744,0.18
35203745,0.31
35203746,0.50
35203747,0.26
35203748,0.13
35203751,0.23
35203752,0.31
35203753,0.22
35203754,0.40
35203755,0.15
35203756,0.12
35203757,0.21
35203758,0.10
35203759,0.21
35203760,0.18
35203761,0.17
35203762,0.14
35203766,0.21
35203786,1.01
35203787,0.28
35203788,1.63
35203789,0.09
35203790,0.16
35203791,0.09
35203792,0.20
35203793,0.04
35203794,0.12
35203796,0.12
35203798,0.07
35203799,0.08
35203800,0.07
35203801,0.11
35203802,0.09
35203803,0.07
35203807,0.04
35203808,0.04
35203809,0.04
35203810,0.06
35203811,0.11
35203812,0.06
35203813,0.05
35203815,0.09
35203816,0.06
35203817,0.10
35203818,0.06
35203819,0.04
35203820,0.07
35203828,0.04
35203829,0.04
35203830,0.07
35203833,0.05
35203834,0.06
35203835,0.04
35203836,0.05
35203837,0.04
35203838,0.07
35203841,0.10
35203842,0.04
35203843,0.04
35203844,0.04
35203845,0.03
35203846,0.09
35203847,0.01
