X,Y,DAUID,cma,pop,area_km2
-79.204865,43.123047,35260488,539,614,0.21
-79.750279,43.728854,35211600,535,626,0.14
-79.412983,43.72968,35202369,535,555,0.09
-79.776196,43.692999,35210171,535,571,0.14
-79.610151,43.603941,35210308,535,517,0.16
-79.529574,43.701037,35202971,535,616,0.22
-79.908663,43.646225,35240837,535,672,0.25
-79.273766,43.711102,35203530,535,526,0.08
-79.940888,43.652038,35240007,535,354,0.11
-79.618109,43.606211,35211337,535,345,0.08
-79.216734,43.153901,35260500,539,398,0.15
-79.643292,43.521395,35210408,535,394,0.2
-79.506391,43.654912,35201498,535,431,0.11
-79.911608,43.643192,35240842,535,634,0.78
-79.765215,43.707869,35210061,535,562,0.09
-79.900055,43.644243,35240839,535,614,0.15
-79.272901,43.161601,35260405,539,481,0.17
-79.56596,43.684298,35201785,535,617,0.08
-79.63043,43.605746,35210296,535,975,0.16
-79.894031,43.645427,35240030,535,740,0.24
-79.695949,43.53123,35210522,535,485,0.12
-79.774117,43.712974,35210052,535,459,0.1
-79.617628,43.603283,35210307,535,489,0.16
-79.707496,43.635833,35211702,535,1194,10.73
-79.601956,43.626052,35211003,535,873,0.26
-79.749926,43.646561,35211320,535,602,0.06
-79.738736,43.7094,35210148,535,278,0.05
-79.766236,43.712509,35210059,535,529,0.14
-79.200309,43.152822,35260741,539,2407,3.18
-79.610571,43.625472,35210324,535,1369,0.25
-79.9372,43.687176,35240745,535,599,7.72
-79.264486,43.166913,35260398,539,422,0.84
-79.596336,43.624628,35211010,535,428,0.11
-79.738353,43.645437,35211875,535,365,0.03
-79.204406,43.152367,35260472,539,669,0.21
-79.503839,43.604161,35204695,535,457,0.5
-79.516041,43.680995,35202988,535,451,0.13
-79.370249,43.745414,35202764,535,423,0.16
-79.754613,43.648971,35210215,535,699,0.09
-79.625997,43.628278,35212021,535,212,13.93
-79.569401,43.624594,35212118,535,1239,0.84
-79.7818,43.716226,35210048,535,722,0.1
-79.232932,43.159354,35260454,539,464,0.28
-79.756804,43.712387,35210068,535,525,0.05
-79.393752,43.176778,35260360,539,467,5.59
-79.752706,43.712361,35210070,535,451,0.04
-79.551134,43.701547,35201816,535,444,0.2
-79.560897,43.686373,35201720,535,588,0.22
-79.261503,42.883442,35260750,539,452,0.21
-79.758252,43.689028,35211288,535,1063,0.21
-79.187199,42.882421,35260796,539,638,10.51
-79.550987,43.685355,35201804,535,446,0.13
-79.774297,43.716047,35210054,535,312,0.04
-79.235123,43.199186,35260544,539,521,0.29
-79.246513,43.198885,35260558,539,371,0.14
-79.219886,43.197901,35260556,539,473,0.18
-79.551214,43.68174,35201718,535,503,0.17
-79.751494,43.647615,35211319,535,576,0.07
-79.754499,43.71281,35210067,535,522,0.05
-79.422294,43.117375,35260358,539,534,18.92
-79.594419,43.621771,35210977,535,738,0.07
-79.528592,43.673998,35202993,535,823,1.17
-79.508853,43.637365,35201514,535,723,0.17
-79.3617418232181,43.0703027223253,35260275,539,563,19.28
-79.520985,43.662184,35201694,535,669,0.23
-79.582697,43.663537,35201759,535,714,0.22
-79.581603,43.724181,35203098,535,468,0.18
-79.583573,43.621492,35211339,535,330,0.1
-79.739724,43.731118,35211143,535,853,0.2
-79.230396,43.046378,35260264,539,372,13.23
-79.75537,43.732056,35211160,535,728,0.15
-79.656738,43.71802,35211095,535,547,0.09
-79.721651,43.708421,35211699,535,632,0.07
-79.760916,43.732432,35211768,535,671,0.07
-79.302297,43.714774,35200478,535,502,0.1
-79.284386,43.7133,35203521,535,1483,0.37
-79.493167,43.740333,35201989,535,485,0.13
-79.253674,43.162222,35260386,539,432,0.11
-79.431303,43.73244,35202125,535,763,0.1
-79.268092,43.15838,35260764,539,728,0.33
-79.420856,43.731961,35202392,535,918,0.22
-79.401064,43.72898,35202374,535,651,0.09
-79.748046,43.732125,35212047,535,707,0.15
-79.630201,43.5801,35210846,535,353,0.05
-79.4091,43.729779,35202370,535,546,0.07
-79.607927,43.580431,35210773,535,397,0.27
-79.250916,43.726717,35204128,535,3365,0.22
-79.561983,43.572774,35210949,535,768,2.35
-79.687784,43.608373,35210262,535,1336,0.58
-79.090093,43.133231,35260043,539,644,0.32
-79.672395,43.584871,35210686,535,208,0.05
-79.334544,43.734127,35204855,535,673,0.57
-79.665422,43.58641,35212045,535,1997,0.33
-79.269248,42.901323,35260216,539,464,2.38
-79.621498,43.579688,35211983,535,1476,0.2
-79.229793,43.194761,35260547,539,651,0.3
-79.690665,43.586153,35210664,535,665,0.1
-79.222231,43.192884,35260549,539,540,0.19
-79.389914,43.750781,35202613,535,650,0.4
-79.623998,43.600764,35210302,535,612,0.09
-79.229997,43.723433,35203279,535,648,0.27
-79.207732,43.151641,35260471,539,551,0.17
-79.558823,43.719541,35201838,535,575,0.14
-79.639351,43.731526,35211105,535,519,0.16
-79.630582,43.731303,35211109,535,641,0.1
-79.565626,43.722938,35201829,535,469,0.14
-79.394848,43.747569,35202614,535,485,0.16
-79.722854,43.744323,35211181,535,870,0.2
-79.494744,43.743978,35202030,535,923,0.09
-79.584727,43.724211,35203096,535,763,0.17
-79.569781,43.722106,35201830,535,451,0.13
-79.692417,43.719928,35210108,535,520,0.08
-79.789075,43.733379,35211248,535,924,0.13
-79.508485,43.694349,35204409,535,379,0.06
-79.44724,43.737248,35202155,535,571,0.1
-79.219626,43.190012,35260551,539,370,0.12
-79.209143,43.189889,35260738,539,1115,0.21
-79.23352,43.194435,35260546,539,495,0.2
-79.274899,43.198868,35260414,539,459,0.15
-79.238557,43.193289,35260427,539,431,0.19
-79.112479,43.19052,35260756,539,686,18.68
-79.25835,43.194194,35260654,539,804,0.22
-79.763837,43.734302,35211766,535,551,0.07
-79.238969,42.986121,35260260,539,423,0.29
-79.737044,43.73026,35211146,535,948,0.24
-79.245852,43.195094,35260425,539,363,0.22
-79.578216,43.726547,35201850,535,453,0.11
-79.606049,43.731839,35203081,535,344,0.06
-79.551528,43.721988,35201823,535,422,0.16
-79.553714,43.72341,35201824,535,445,0.14
-79.728258,43.746125,35211180,535,864,0.13
-79.696537,43.527825,35210508,535,398,0.09
-79.563019,43.725209,35201828,535,446,0.09
-79.703321,43.52877,35210489,535,314,0.06
-79.71152,43.52874,35210501,535,845,0.16
-79.69154,43.528061,35210507,535,451,0.13
-79.693802,43.525268,35210494,535,690,0.23
-79.561659,43.722842,35201827,535,434,0.13
-79.631244,43.517758,35210411,535,554,0.27
-79.635907,43.519911,35210409,535,486,0.17
-79.626461,43.51694,35210412,535,1262,0.25
-79.714117,43.532225,35210503,535,281,0.05
-79.640331,43.522558,35210407,535,413,0.13
-79.664108,43.520341,35210438,535,624,1.64
-79.699615,43.528386,35210490,535,550,0.29
-79.712288,43.566782,35211425,535,899,0.51
-79.789575,43.578707,35211845,535,459,0.06
-79.633045,43.554159,35210719,535,636,0.21
-79.409894,43.731747,35202368,535,524,0.07
-79.706241,43.568958,35211521,535,690,0.23
-79.650234,43.557836,35210709,535,354,0.09
-79.745341,43.570517,35210942,535,542,0.13
-79.307946,43.733327,35200463,535,548,0.06
-79.37892,43.741196,35202629,535,452,0.72
-79.302102,43.732221,35200466,535,504,0.12
-79.200326,43.74291,35203316,535,425,0.11
-79.224978,43.745063,35203300,535,437,0.11
-79.293048,43.714721,35203525,535,483,0.11
-79.226163,43.748379,35203299,535,469,0.12
-79.224745,43.749843,35203301,535,494,0.1
-79.213486,43.746566,35204329,535,3223,0.39
-79.200592,43.748308,35203344,535,294,0.08
-79.542776,43.680098,35203001,535,530,0.16
-79.048252,43.049523,35260127,539,698,0.22
-79.260649,43.707292,35204205,535,344,0.06
-79.097413,43.132556,35260044,539,632,0.34
-79.114143,43.065339,35260122,539,758,0.26
-79.731598,43.713313,35210145,535,440,0.17
-79.392941,43.728424,35202353,535,524,0.11
-79.224518,43.722766,35203786,535,691,1.01
-79.072755,43.103618,35260089,539,554,0.09
-79.274896,42.991125,35260175,539,285,0.07
-79.208542,43.125989,35260483,539,479,0.21
-79.2622,43.710082,35203491,535,593,0.15
-79.085168,43.106312,35260081,539,369,0.6
-79.097162,43.165159,35260752,539,810,5.86
-79.217716,43.189035,35260552,539,329,0.15
-79.223668,43.196599,35260555,539,489,0.26
-79.06291,43.166455,35260754,539,546,4.81
-79.266373,42.883915,35260212,539,502,0.24
-79.257398,42.882596,35260207,539,503,0.16
-79.588896,43.620372,35211421,535,1666,0.21
-79.273019,42.884416,35260214,539,450,0.21
-79.252393,42.882416,35260208,539,482,0.15
-79.592306,43.623933,35210981,535,660,0.1
-79.511967,43.614577,35204760,535,1139,2.56
-79.706304,43.565096,35210625,535,403,0.13
-79.663221,43.561936,35210703,535,877,0.22
-79.734556,43.568551,35210536,535,851,0.29
-79.739549,43.573903,35210539,535,851,0.12
-79.80399,43.720254,35211782,535,707,0.14
-79.749102,43.573809,35210941,535,326,0.08
-79.731053,43.572955,35210531,535,763,0.16
-79.652877,43.558847,35210710,535,519,0.23
-79.593679,43.625446,35211011,535,310,0.09
-79.67568,43.584685,35210685,535,740,0.13
-79.704785,43.590594,35210674,535,649,0.11
-79.677824,43.586166,35210683,535,861,0.19
-79.620646,43.620464,35210322,535,580,0.37
-79.261749,43.135752,35260370,539,650,0.21
-79.709085,43.592085,35210673,535,660,0.1
-79.742264,43.6463,35211322,535,900,0.17
-79.649698,43.584045,35210891,535,562,0.07
-79.566005,43.573759,35211489,535,504,0.12
-79.753723,43.650752,35210213,535,893,0.19
-79.689676,43.58913,35211525,535,499,0.08
-79.60928,43.62961,35211001,535,390,0.07
-79.71424,43.530414,35210502,535,560,0.12
-79.518429,43.638544,35201512,535,603,0.22
-79.777629,43.674871,35211356,535,435,0.15
-79.742675,43.670748,35211455,535,727,0.2
-79.783744,43.675245,35211350,535,568,0.18
-79.127258,43.110581,35260628,539,572,0.17
-79.788644,43.67616,35211806,535,410,0.08
-79.538136,43.642848,35201656,535,422,0.13
-79.755423,43.669024,35210226,535,635,0.35
-79.543652,43.642398,35201652,535,543,0.25
-79.77399,43.676018,35211357,535,357,0.13
-79.5128,43.636142,35201513,535,610,0.16
-79.794084,43.679277,35211802,535,685,0.07
-79.576212,43.648554,35204276,535,508,0.16
-79.231843,42.888955,35260665,539,536,1.57
-79.582925,43.646766,35201625,535,575,0.22
-79.527132,43.639499,35201664,535,1713,1.09
-79.536628,43.632345,35201663,535,3539,3.57
-79.622674,43.729846,35204472,535,830,0.08
-79.792667,43.675162,35211801,535,458,0.07
-79.56721,43.726939,35201848,535,387,0.09
-79.594819,43.731383,35203072,535,400,0.14
-79.516399,43.719666,35202090,535,459,0.31
-79.049731,43.056333,35260128,539,566,0.3
-79.57,43.647391,35201631,535,743,0.23
-79.060228,43.058421,35260124,539,528,5.09
-79.244458,42.972549,35260188,539,489,1.04
-79.752896,43.670212,35210227,535,443,0.13
-79.203804,43.083796,35260611,539,603,2.08
-79.238315,42.972774,35260194,539,468,0.13
-79.264516,42.973715,35260183,539,460,0.18
-79.043638,43.056615,35260129,539,452,0.11
-79.807839,43.741737,35211229,535,742,0.4
-79.050899,42.941844,35260805,539,659,1.8
-79.042515,43.053349,35260131,539,990,0.33
-79.648381,43.714562,35211088,535,354,0.12
-79.681361,43.587909,35210682,535,690,0.25
-79.685308,43.589484,35210680,535,581,0.08
-79.599333,43.577703,35210803,535,358,0.26
-79.238058,42.983062,35260142,539,449,0.13
-79.645325,43.712752,35211087,535,665,0.06
-79.080332,42.863007,35260683,539,556,7.16
-79.538765,43.720507,35201914,535,251,0.06
-79.594861,43.569147,35210759,535,556,0.41
-79.112536,43.068247,35260123,539,486,0.14
-79.572746,43.571174,35210365,535,673,0.22
-79.239546,43.720543,35203275,535,882,0.09
-79.576305,43.597307,35210346,535,456,0.21
-79.602847,43.604859,35210788,535,386,0.1
-79.30439,43.730699,35200460,535,525,0.03
-79.262169,43.724077,35203447,535,651,0.14
-79.527663,43.593854,35201569,535,437,0.11
-79.264485,43.726354,35203448,535,961,0.04
-79.91351,43.648521,35240835,535,520,0.2
-79.3671072440914,42.8904236304281,35260791,539,523,11.63
-79.612984,43.607309,35210309,535,460,0.17
-79.577118,43.600425,35210345,535,530,1.07
-79.230264,42.982847,35260140,539,479,0.17
-79.707085,43.721284,35210124,535,630,0.11
-79.069606,42.867597,35260684,539,430,0.51
-79.638868,43.734412,35211103,535,541,0.07
-79.715492,43.723355,35210094,535,687,0.03
-79.580509,43.727692,35201851,535,1144,0.26
-79.237572,42.890165,35260666,539,517,0.17
-79.405736,43.747671,35202620,535,1876,0.41
-79.249985,43.747042,35203423,535,578,0.11
-79.235563,43.743821,35203294,535,619,0.14
-79.231134,43.744335,35203292,535,360,0.06
-79.22944,43.745391,35203297,535,516,0.15
-79.204534,43.740341,35203317,535,528,0.21
-79.251565,43.749307,35203415,535,409,0.09
-79.631695,43.733714,35211107,535,253,0.07
-79.246359,43.746803,35203422,535,483,0.17
-79.22748,43.746118,35203298,535,517,0.09
-79.20002,43.746235,35203315,535,393,0.11
-79.744337,43.749944,35211681,535,819,0.28
-79.23687,43.748782,35204178,535,734,0.4
-79.055929,42.865066,35260682,539,708,0.58
-79.070753,43.038046,35260134,539,1023,13.61
-79.249126,43.721742,35203273,535,1461,0.52
-79.417313,43.7436,35202398,535,1207,0.95
-79.584021,43.593206,35210790,535,514,1.46
-79.257347,43.72156,35203495,535,470,0.08
-79.524272,43.594967,35201570,535,354,0.07
-79.387393,43.74515,35202612,535,682,0.32
-79.360677,43.739317,35202765,535,569,0.3
-79.54666,43.698714,35204432,535,521,0.04
-79.672356,43.610359,35210261,535,704,3.73
-79.267935,42.892087,35260215,539,950,1.23
-79.625372,43.605292,35210300,535,477,0.09
-79.307942,43.731479,35200459,535,328,0.1
-79.36422,43.737917,35202767,535,479,0.43
-79.273951,43.728414,35203479,535,427,0.05
-79.713455,43.587725,35210672,535,866,0.61
-79.25457,43.721438,35203496,535,512,0.14
-79.25317,42.977614,35260187,539,506,0.26
-79.400719,43.741635,35202608,535,806,0.54
-79.1434737508982,42.910761907599,35260800,539,497,36.86
-79.656075,43.585038,35210887,535,341,0.04
-79.239321,42.976154,35260145,539,448,0.28
-79.68879,43.52306,35210505,535,341,0.36
-79.629419,43.514268,35210413,535,656,0.09
-79.636675,43.517532,35210410,535,638,0.15
-79.248956,43.207109,35260578,539,671,0.39
-79.617894,43.512132,35210418,535,310,0.12
-79.644774,43.518238,35210733,535,333,0.13
-79.618399,43.515186,35210419,535,474,0.34
-79.708409,43.526991,35212080,535,399,0.06
-79.668899,43.521768,35210439,535,348,0.06
-79.640054,43.516789,35210738,535,436,0.13
-79.672822,43.522012,35210440,535,527,0.17
-79.678545,43.523782,35210443,535,684,0.19
-79.7927177669692,43.5265769616497,35240728,535,434,29.61
-79.945617,43.653988,35240624,535,620,1.65
-79.707631,43.530834,35210487,535,242,0.08
-79.601907,43.628098,35211493,535,732,0.15
-79.736747,43.646839,35211325,535,1020,0.16
-79.607024,43.631537,35210999,535,413,0.09
-79.229666,43.202298,35260541,539,486,0.22
-79.586698,43.631432,35210985,535,580,0.3
-79.742595,43.650447,35211499,535,826,0.08
-79.756557,43.651999,35210214,535,489,0.06
-79.663683,43.611934,35211037,535,755,0.14
-79.826531,43.738839,35211575,535,362,0.27
-79.317366,43.729374,35200454,535,724,0.27
-79.790834,43.696193,35211583,535,465,0.08
-79.590757,43.628073,35210984,535,1190,0.39
-79.604005,43.731745,35203080,535,295,0.04
-79.350227,43.736768,35202703,535,420,0.11
-79.605305,43.62994,35211000,535,443,0.1
-79.269307,43.722101,35203484,535,627,0.82
-79.243383,43.7214,35203274,535,773,0.05
-79.569844,43.663052,35201731,535,466,0.29
-79.760779,43.654076,35210217,535,699,0.07
-79.243385,43.743053,35203427,535,582,0.17
-79.729143,43.648543,35211714,535,723,0.09
-79.735746,43.672836,35211294,535,715,0.29
-79.754793,43.673746,35210192,535,552,0.18
-79.261236,43.750025,35203406,535,1521,0.26
-79.524191,43.642571,35201675,535,729,0.14
-79.253425,43.74625,35203413,535,401,0.09
-79.781121,43.678215,35211359,535,461,0.12
-79.233165,43.744576,35203293,535,184,0.04
-79.741597,43.686318,35211269,535,429,0.18
-79.212097,43.739758,35204343,535,616,0.25
-79.260262,43.745482,35203411,535,1441,0.39
-79.212423,43.196592,35260532,539,381,0.1
-79.524666,43.656428,35201692,535,944,0.33
-79.58651,43.654109,35201762,535,836,2.85
-79.237065,43.201794,35260543,539,469,0.21
-79.726544,43.676766,35211259,535,1142,7.98
-79.217049,43.197937,35260534,539,507,0.27
-79.617297,43.52149,35210396,535,775,0.51
-79.224918,43.201678,35260746,539,1048,0.42
-79.765809,43.716281,35212066,535,2080,0.39
-79.254347,43.204754,35260420,539,383,0.1
-79.556899,43.683255,35201719,535,512,0.22
-79.733162,43.571836,35210542,535,275,0.05
-79.20905,43.199329,35260531,539,462,0.23
-79.760982,43.574283,35210555,535,344,0.11
-79.730087,43.570177,35210532,535,272,0.04
-79.200106,43.122173,35260489,539,506,0.15
-79.134411,43.113132,35260631,539,258,0.11
-79.604669,43.512073,35210421,535,314,0.22
-79.234535,43.203968,35260542,539,468,0.22
-79.11673,43.108061,35260624,539,456,0.16
-79.586893,43.548586,35211475,535,479,0.13
-79.590536,43.549045,35210381,535,847,0.21
-79.639718,43.553635,35210720,535,1004,0.3
-79.780124,43.57487,35210565,535,1022,0.11
-79.691309,43.56428,35210932,535,221,0.37
-79.72851,43.567263,35210533,535,932,0.12
-79.738307,43.571686,35211430,535,1231,0.18
-79.65957,43.559809,35210704,535,413,0.07
-79.19599,43.132154,35260492,539,454,0.28
-79.749911,43.571989,35210940,535,267,0.08
-79.76852,43.574074,35211850,535,806,0.33
-79.786269,43.576999,35211959,535,580,0.08
-79.073615,43.106897,35260092,539,446,0.21
-79.7004,43.587251,35210667,535,768,0.15
-79.580392,43.649255,35201627,535,379,0.1
-79.221281,43.127245,35260596,539,665,0.58
-79.749664,43.670265,35210195,535,577,0.21
-79.103327,43.11035,35260051,539,376,0.2
-79.515371,43.640515,35201511,535,603,0.21
-79.357361,43.152452,35260278,539,518,5.96
-79.519438,43.643446,35201676,535,787,0.24
-79.529059,43.644859,35204101,535,6906,0.22
-79.378681,43.148976,35260279,539,496,1.26
-79.241344,43.128708,35260598,539,242,0.11
-79.730783,43.670736,35211297,535,551,0.26
-79.233477,42.986056,35260259,539,457,0.14
-79.128208,43.113199,35260629,539,530,0.15
-79.205941,43.750462,35204209,535,176,0.03
-79.752979,43.694695,35211275,535,467,0.17
-79.349292,43.740486,35202704,535,438,0.23
-79.241999,43.724622,35203283,535,572,0.12
-79.560831,43.664881,35201709,535,306,0.1
-79.790896,43.697634,35211547,535,304,0.04
-79.262948,43.72822,35203451,535,598,0.28
-79.345361,43.727367,35202702,535,2354,1.71
-79.305587,43.727936,35204053,535,2360,0.27
-79.233697,43.714861,35203789,535,288,0.09
-79.443091,43.746697,35202115,535,510,0.16
-79.313046,43.728316,35200455,535,407,0.12
-79.248872,43.71734,35203271,535,523,0.11
-79.427429,43.744136,35202400,535,526,0.13
-79.340722,43.729746,35202712,535,841,0.13
-79.446214,43.747606,35202114,535,446,0.13
-79.434428,43.745914,35202402,535,556,0.09
-79.317998,43.746693,35202747,535,669,0.27
-79.262533,43.7402,35204349,535,583,0.12
-79.298573,43.746406,35200434,535,461,0.14
-79.27293,43.740572,35203536,535,436,0.11
-79.25124,43.737492,35203463,535,469,0.14
-79.217191,43.735426,35204340,535,627,0.19
-79.247512,43.742087,35203961,535,3033,0.31
-79.281758,43.7439,35203540,535,523,0.08
-79.231889,43.737515,35203288,535,1050,0.33
-79.294538,43.747112,35200435,535,406,0.12
-79.253399,43.740691,35203462,535,539,0.11
-79.258654,43.741008,35203461,535,614,0.13
-79.311407,43.750248,35200428,535,470,0.08
-79.287269,43.742946,35203568,535,1012,0.63
-79.210055,43.81857,35204218,535,662,0.13
-79.427912,43.871236,35190483,535,374,0.07
-79.435151,43.873519,35190500,535,609,0.22
-79.105711,43.840106,35180431,535,890,0.32
-79.494295,43.746864,35201997,535,508,0.07
-79.39437,43.731676,35202355,535,867,0.13
-79.270923,43.885519,35190620,535,988,0.27
-79.064828,43.85758,35181225,535,508,0.09
-79.431932,43.902091,35190518,535,1019,0.52
-79.441784,43.74043,35202953,535,497,0.12
-79.450493,43.741377,35202157,535,397,0.56
-79.372949,43.74943,35200378,535,304,0.12
-79.24773,43.733286,35203439,535,607,0.14
-79.335262,43.717585,35204359,535,1249,0.64
-79.342628,43.729025,35202700,535,611,0.15
-79.444692,43.743416,35202116,535,498,0.13
-79.44924,43.64284,35201322,535,594,0.07
-79.499283,43.646809,35203146,535,1000,0.6
-79.433434,43.639461,35204661,535,1155,0.09
-79.44047,43.641101,35201409,535,399,0.04
-79.416926,43.639643,35204870,535,1869,0.09
-79.453138,43.642876,35201320,535,698,0.08
-79.260798,43.720571,35203494,535,583,0.15
-79.437696,43.641512,35201339,535,370,0.03
-79.234338,43.718118,35203277,535,445,0.13
-79.334323,43.718881,35204358,535,729,0.04
-79.422046,43.746104,35202399,535,446,0.56
-79.245539,43.718305,35204207,535,424,0.28
-79.292978,43.779076,35200233,535,385,0.13
-79.294533,43.712719,35203524,535,431,0.12
-79.210555,43.735062,35204342,535,507,0.44
-79.222653,43.781864,35203363,535,344,0.11
-79.224332,43.739324,35204334,535,321,0.13
-79.263899,43.74395,35203410,535,415,0.08
-79.135609,43.782171,35204236,535,661,0.13
-79.274535,43.745193,35203537,535,523,0.13
-79.255162,43.744706,35203412,535,564,0.12
-79.387973,43.726532,35204262,535,400,0.11
-79.347505,43.730724,35202701,535,506,0.15
-79.414523,43.738656,35202396,535,439,0.12
-79.30377,43.723791,35200472,535,636,0.1
-79.410817,43.7384,35202364,535,428,0.12
-79.307586,43.746485,35200430,535,621,0.19
-79.261363,43.737119,35204350,535,517,0.12
-79.242506,43.735206,35204348,535,2121,0.41
-79.313242,43.744418,35200445,535,384,0.23
-79.293699,43.741243,35200437,535,420,0.14
-79.296436,43.743574,35200436,535,647,0.11
-79.248523,43.714403,35203270,535,81,0.07
-79.427173,43.741687,35202122,535,610,0.27
-79.433318,43.743592,35202401,535,609,0.11
-79.436264,43.742748,35202119,535,932,0.04
-79.315662,43.72713,35200456,535,835,0.06
-79.409995,43.741886,35204040,535,839,0.15
-79.438774,43.745138,35202117,535,646,0.16
-79.491226,43.742003,35204034,535,791,0.12
-79.254742,43.707315,35203264,535,573,0.08
-79.436158,43.733104,35204802,535,1110,0.14
-79.322329,43.748184,35202752,535,451,0.13
-79.269522,43.742123,35203465,535,1326,0.4
-79.487436,43.742241,35201992,535,376,0.04
-79.228885,43.735055,35203287,535,425,0.16
-79.279366,43.741446,35203539,535,433,0.13
-79.303565,43.745074,35200444,535,588,0.12
-79.316792,43.743721,35202746,535,466,0.1
-79.220687,43.738408,35204336,535,486,0.13
-79.23075,43.741342,35203290,535,572,0.04
-79.254364,43.728202,35203443,535,479,0.09
-79.231212,43.742567,35203291,535,976,0.04
-79.26491,43.745116,35203409,535,430,0.14
-79.234144,43.740711,35203289,535,695,0.16
-79.299711,43.727267,35200470,535,575,0.13
-79.278294,43.744353,35203538,535,486,0.09
-79.491293,43.74748,35201996,535,463,0.07
-79.407652,43.738208,35202363,535,931,0.22
-79.331713,43.745126,35204853,535,380,0.16
-79.443747,43.641247,35201326,535,672,0.06
-79.430181,43.640037,35204664,535,575,0.05
-79.302508,43.720774,35204054,535,1190,0.09
-79.246739,43.713694,35204208,535,1288,0.04
-79.11988,43.827251,35180491,535,444,0.09
-79.243542,43.740434,35204346,535,888,0.04
-79.224476,43.735155,35204338,535,365,0.14
-79.343012,43.739107,35202706,535,543,0.04
-79.269668,43.733587,35203469,535,487,0.08
-79.30693,43.742063,35200442,535,517,0.06
-79.31513,43.738247,35200451,535,332,0.08
-79.220645,43.734511,35204339,535,802,0.49
-79.307821,43.743264,35200443,535,521,0.08
-79.303254,43.742232,35200440,535,500,0.1
-79.244191,42.989971,35260152,539,506,0.18
-79.546789,43.689913,35201807,535,625,0.26
-79.650724,43.724232,35211099,535,495,0.08
-79.509265,43.630702,35201516,535,658,0.22
-79.770368,43.659489,35210234,535,1502,0.2
-79.7692021366042,43.5450322138793,35240731,535,354,23.78
-79.930494,43.656236,35240005,535,491,0.27
-79.764868,43.578364,35210607,535,391,0.25
-79.595585,43.545993,35210388,535,425,0.25
-79.504593,43.618678,35204683,535,429,0.08
-79.239191,43.170771,35260439,539,461,0.11
-79.602202,43.74676,35203037,535,532,0.08
-79.089696,43.086598,35260073,539,621,0.37
-79.249353,43.169556,35260445,539,605,0.18
-79.932379,43.640902,35240812,535,775,0.72
-79.205402,43.128831,35260482,539,500,0.17
-79.550668,43.646798,35201649,535,521,0.17
-79.741937,43.722008,35210077,535,334,0.07
-79.596755,43.73633,35203049,535,255,0.04
-79.513254,43.703607,35204421,535,538,0.17
-79.554759,43.690657,35204163,535,504,0.16
-79.264004,43.189212,35260653,539,1154,0.71
-79.584192,43.555158,35210375,535,388,0.03
-79.684065,43.605816,35210264,535,1438,0.22
-79.562472,43.660831,35204067,535,1228,1.08
-79.67019,43.595238,35210913,535,983,0.13
-79.885025,43.521686,35240051,535,407,0.15
-79.534565,43.649942,35204672,535,830,0.39
-79.09709,43.122482,35260038,539,430,0.22
-79.213477,43.160971,35260502,539,645,0.28
-79.507427,43.659219,35203109,535,690,0.15
-79.585864,43.730618,35201852,535,339,0.37
-79.221997,43.216216,35260574,539,428,0.15
-79.770152,43.70782,35211376,535,355,0.06
-79.095458,43.092747,35260076,539,432,0.21
-79.913678,43.654265,35240037,535,605,0.2
-79.090948,43.066221,35260104,539,634,0.61
-79.05738,42.868308,35260681,539,460,0.28
-79.0192787720978,42.9250929227903,35260807,539,603,27.04
-79.426007,43.147742,35260285,539,557,12.46
-79.027232,42.898908,35260689,539,533,1.49
-79.679673,43.537956,35210458,535,925,0.19
-79.75562,43.741604,35211531,535,721,0.09
-79.045459,43.060112,35260132,539,526,0.56
-79.100859,43.086719,35260061,539,552,0.14
-79.22766,42.991019,35260255,539,539,0.21
-79.512369,43.626622,35201518,535,493,0.12
-79.257041,42.907291,35260742,539,1034,11.5
-79.639592,43.715438,35211059,535,461,0.13
-79.710994,43.580268,35210930,535,326,0.11
-79.219901,43.221433,35260571,539,616,0.16
-79.140545,43.229453,35260012,539,744,12.04
-79.907166,43.705588,35210019,535,488,16.84
-78.972472,42.894561,35260709,539,606,1.88
-79.749924,43.655368,35210210,535,588,0.05
-79.593078,43.613053,35210973,535,281,0.1
-79.125283,43.11853,35260632,539,1050,0.68
-79.741158,43.734522,35211141,535,370,0.05
-79.52153,43.598532,35201564,535,422,0.08
-79.129225,43.082806,35260116,539,415,0.11
-79.718289,43.598845,35210245,535,344,0.07
-79.620366,43.617033,35210316,535,341,0.06
-79.687083,43.551994,35210633,535,1067,0.26
-79.788991,43.70028,35211362,535,1031,0.22
-79.579809,43.554841,35210385,535,1299,0.3
-79.233863,43.142085,35260739,539,1499,0.6
-79.69119,43.535557,35210516,535,777,0.23
-79.887082,43.510304,35240552,535,511,0.39
-79.565015,43.691097,35201787,535,498,0.18
-79.541603,43.690643,35204434,535,487,0.16
-79.53488,43.64488,35204674,535,557,0.15
-79.72016,43.557717,35211508,535,764,0.1
-79.758905,43.585224,35211565,535,469,0.25
-79.280279,42.996156,35260661,539,373,0.18
-78.930571,42.890154,35260704,539,522,0.5
-79.525498,43.647683,35204669,535,488,0.02
-79.642066,43.61404,35211021,535,335,0.05
-79.221359,43.166204,35260504,539,670,1.11
-79.249014,42.989091,35260151,539,562,0.17
-79.225578,43.110164,35260608,539,750,0.22
-79.609109,43.596978,35210783,535,455,0.09
-79.582132,43.556392,35210374,535,833,0.09
