id,X,Y
"x",0,0
5350375.01,-79.32350944030699,43.7822165408769
5350375.02,-79.31451195480814,43.780503857530505
5350375.03,-79.3033653965158,43.782695297482604
5350375.04,-79.3107340932469,43.79388644846818
5350375.05,-79.31750857669776,43.79163763171052
5350376.01,-79.29888734329252,43.797487801233004
5350376.02,-79.30192046643702,43.802555185020864
5350376.04,-79.32798033862734,43.80942777991543
5350376.05,-79.30870117184121,43.81624186812328
5350376.06,-79.29827277292517,43.816079545298315
5350376.08,-79.31400688172467,43.8009236801716
5350376.09,-79.32825259077397,43.81548601237111
5350376.11,-79.33024702856726,43.79707667350746
5350376.12,-79.32382649949258,43.799054020881584
5350376.13,-79.32074346801056,43.81162735098248
5350376.14,-79.3176007110239,43.815172124576506
5350376.15,-79.29529680624806,43.789667651635774
5350376.16,-79.2930193362925,43.7837198655063
5350377.01,-79.28459749147983,43.78601350895396
5350377.02,-79.27353210375493,43.78734671595026
5350377.03,-79.28024445526111,43.80091189946882
5350377.04,-79.28505741266157,43.80942243486421
5350377.06,-79.29083919533636,43.824098025883536
5350377.07,-79.28830787506729,43.817326047819606
5350378.02,-79.26050221544092,43.785325076217646
5350378.03,-79.22446766828163,43.79452692597686
5350378.04,-79.23443595824216,43.79798259860296
5350378.05,-79.20765496440555,43.80602658428643
5350378.06,-79.22878273916453,43.81178926579785
5350378.07,-79.2478926931406,43.789806456961806
5350378.08,-79.26453043477196,43.81271807541852
5350378.11,-79.22176586159601,43.803592291012286
5350378.12,-79.21387001220369,43.80372696528955
5350378.14,-79.27430422083171,43.811525499793554
5350378.16,-79.2192499005113,43.812534863406675
5350378.17,-79.20957706247657,43.811758389054255
5350378.18,-79.27321662700652,43.82445553865858
5350378.19,-79.26835195156346,43.82291493090078
5350378.20,-79.2762652798043,43.824508928448
5350378.21,-79.27858219306805,43.82015209453303
5350378.22,-79.28105107367848,43.826785331551925
5350378.23,-79.26937692237932,43.803345530613974
5350378.24,-79.2599219943415,43.80647627285304
5350378.25,-79.22860316960619,43.82652788546995
5350378.26,-79.22558778467882,43.83201665289107
5350378.27,-79.18292583535951,43.80867900623865
5350378.28,-79.2046289345014,43.81910669966774
5350400.02,-79.25216745272847,43.890547159554764
5350400.03,-79.26817500204972,43.886266188266944
5350400.04,-79.27507066796886,43.86704455449913
5350400.06,-79.24080355065246,43.88462784909956
5350400.07,-79.25162990012164,43.881171671389694
5350400.08,-79.26819653851994,43.8749896455025
5350400.11,-79.2723887235499,43.8462973151321
5350400.12,-79.27976910835287,43.881402343762474
5350400.13,-79.25972386845231,43.846749420757554
5350400.14,-79.26016524545247,43.837913782346945
5350400.15,-79.2451988558325,43.87216059985645
5350400.16,-79.24392468602089,43.861857630550794
5350400.17,-79.2718699191477,43.83863577906803
5350400.18,-79.2708053823454,43.834514295459
5350400.19,-79.23082167111501,43.892416843862286
5350400.20,-79.21863862649232,43.89283298952215
5350400.21,-79.2280474865877,43.876205753699004
5350400.22,-79.22206523353039,43.862683189190925
5350400.23,-79.24481960333706,43.8463259334504
5350401.04,-79.32091634655733,43.82561831829466
5350401.05,-79.33884569166268,43.85293760302374
5350401.06,-79.32872475604219,43.86395224688808
5350401.07,-79.31368416388769,43.86753471241783
5350401.08,-79.32536296280712,43.87403257736189
5350401.09,-79.34252716383145,43.861439252568395
5350401.10,-79.35646059528115,43.86303303628416
5350401.11,-79.28550132327807,43.84309950642824
5350401.13,-79.29446231342297,43.83074771438444
5350401.14,-79.2980982223498,43.876924876621764
5350401.15,-79.29514028107562,43.86927815582238
5350401.17,-79.29754807819882,43.837660759905745
5350401.18,-79.31975931086748,43.84899791672845
5350401.19,-79.311113482699,43.827745156657166
5350401.20,-79.28518256095083,43.83357793034539
5350401.21,-79.27901345840483,43.83439693206067
5350401.22,-79.29499775728462,43.85794246342596
5350401.23,-79.29202115524532,43.85103965697224
5350402.01,-79.36149294010106,43.81648864679954
5350402.02,-79.41151870154518,43.80397252237047
5350402.03,-79.4145897948401,43.82057037099983
5350402.04,-79.37298472843577,43.815397842118564
5350402.05,-79.39001858293364,43.80922356511898
5350402.06,-79.41729017809722,43.811074084934766
5350402.07,-79.40990832920562,43.83189768745546
5350402.08,-79.39788017930074,43.826281284068614
5350402.09,-79.42126264032203,43.827147589326586
5350402.10,-79.39358931917793,43.8198442284468
5350402.12,-79.39096158431836,43.83959111580861
5350402.13,-79.37673309801657,43.82984220779215
5350403.01,-79.35259144888121,43.87685766629496
5350403.04,-79.3689591648058,43.878288829550804
5350403.05,-79.3251272865467,43.889240145753234
5350403.07,-79.30310016174981,43.887298889347456
5350403.09,-79.3121934215861,43.894394021383455
5350403.10,-79.29949951788699,43.89769376262278
5350403.11,-79.28080168951163,43.902047142691316
5350403.12,-79.25421372303896,43.90653339112978
5350403.13,-79.25149771113583,43.899378710154494
5350403.14,-79.27810626239241,43.89355820153143
5350403.15,-79.37079666833614,43.89724135309642
5350403.16,-79.24796921975712,43.90800621994376
5350410.02,-79.4559540961507,43.79187653496832
5350410.03,-79.43655083560168,43.80891903568907
5350410.04,-79.45344650073143,43.79862048314493
5350410.05,-79.44219593945006,43.81935466114556
5350410.07,-79.46342076358337,43.79634613838904
5350410.09,-79.43749788361606,43.79615309299725
5350410.10,-79.4289935369105,43.8044809344997
5350410.11,-79.44138030086212,43.800816794653606
5350410.12,-79.45412188742229,43.809842295909334
5350410.13,-79.46356596050238,43.81502455406167
5350410.14,-79.46517662176899,43.803647259964805
5350410.15,-79.47688721022321,43.80009346648196
5350411.01,-79.47798433877765,43.79039941198698
5350411.04,-79.50544986709211,43.84565149797119
5350411.07,-79.51545186514619,43.84324284311604
5350411.08,-79.50246441330914,43.81590106746139
5350411.09,-79.48785366244438,43.837204431179046
5350411.12,-79.5349224454929,43.858077465480186
5350411.15,-79.51504628697872,43.857299467453814
5350411.16,-79.508546774108,43.889027467179126
5350411.17,-79.47516094832295,43.873799520694824
5350411.18,-79.4943828599152,43.85143013248048
5350411.19,-79.46953253193456,43.85555975448006
5350411.21,-79.5402443263877,43.83339440076427
5350411.22,-79.52921846698106,43.845720598384425
5350411.23,-79.52597267272868,43.8369304919688
5350411.24,-79.54518306037569,43.86107847160556
5350411.25,-79.54289154834368,43.85372887078993
5350411.26,-79.52507571615081,43.868199461211724
5350411.27,-79.52236028586395,43.862818686580326
5350411.28,-79.47479551611906,43.84005446259367
5350411.29,-79.46308867064762,43.83794435791618
5350411.30,-79.47170187828907,43.82925821655484
5350412.01,-79.57863012068522,43.783683185091306
5350412.02,-79.59938696371856,43.781288797059865
5350412.04,-79.56689411122402,43.78968104236211
5350412.06,-79.56903827201842,43.80001918963637
5350412.08,-79.60985797626923,43.789485054702354
5350412.10,-79.61811367058341,43.785124142267506
5350412.11,-79.62213855732996,43.79998148721532
5350412.12,-79.55642618055039,43.793449826171155
5350412.13,-79.55730379253419,43.80151695663291
5350412.14,-79.61163073103319,43.8083405656632
5350412.15,-79.59291588970159,43.80563373501722
5350412.18,-79.56479960247171,43.81509656902417
5350412.19,-79.61760268280516,43.82441821590131
5350412.20,-79.61396606930015,43.817189515109185
5350412.21,-79.6010516647169,43.8253602469355
5350412.22,-79.57010294556127,43.83837548773306
5350412.24,-79.5535243422651,43.837188410128974
5350412.25,-79.56900531441018,43.82686932675563
5350412.26,-79.56778889601566,43.83141753228883
5350413.01,-79.6352774260661,43.84421427624348
5350413.02,-79.56456670427022,43.85346665763378
5350420.03,-79.42012595023502,43.866774348661515
5350420.05,-79.3959431929945,43.84523285592368
5350420.06,-79.40227241022957,43.854822294533996
5350420.08,-79.4307475280878,43.86750203939383
5350420.09,-79.43016355737727,43.86063187473613
5350420.10,-79.39397442892154,43.87251314226898
5350420.11,-79.40381883363072,43.86734842225289
5350420.13,-79.42049620418905,43.84473114728791
5350420.14,-79.42574134996154,43.84801586815106
5350420.15,-79.41619711482782,43.85256497975934
5350421.01,-79.44110328031904,43.841422908270516
5350421.04,-79.43924484078238,43.855897744257796
5350421.05,-79.45172709983395,43.85302960763465
5350421.06,-79.44243161473987,43.86558570667906
5350421.07,-79.45381694127379,43.86241450328111
5350422.02,-79.42770640064667,43.88783251822935
5350422.03,-79.40250576704094,43.89258277700559
5350422.04,-79.39957702960561,43.88430085286131
5350422.05,-79.41048110787814,43.88359514897916
5350422.06,-79.42763182639258,43.87782046204029
5350423.01,-79.45191038218864,43.87209749368132
5350423.02,-79.45127682425615,43.88109167116169
5350424.04,-79.42471170296143,43.89757719829977
5350424.05,-79.43720471366062,43.900546201198836
5350424.07,-79.45614306752181,43.90041642375787
5350424.08,-79.45545571807823,43.89159939395598
5350424.09,-79.47138703565706,43.94517651633074
5350424.10,-79.47415383700861,43.953440461809876
5350424.11,-79.44527968500599,43.95520704698696
5350424.13,-79.4158368667728,43.93620414178048
5350424.14,-79.46797080903718,43.92988674955397
5350424.15,-79.44004631202185,43.928840072101835
5350424.16,-79.46293227276726,43.91272376562635
5350430.03,-79.23853379182502,43.9786722350312
5350430.05,-79.23231879452315,43.96942324221016
5350430.06,-79.24000124887912,43.96234939682476
5350430.07,-79.26443164058301,43.973377776293184
5350430.08,-79.25974364235776,43.96028844862619
5350431.01,-79.28279436731091,44.03134143695618
5350431.02,-79.35423230692804,44.01496674810073
5350440.00,-79.44716550870118,43.990129662252016
5350441.02,-79.47244650900907,43.99187157609493
5350441.03,-79.48111897513513,43.98459182053831
5350441.04,-79.47528656063388,43.97350406181817
5350442.02,-79.47894930594966,44.0022940102571
5350442.03,-79.48682816525492,44.00630372641351
5350442.04,-79.46670494297238,44.01070104133156
5350442.05,-79.45343875357828,44.015205111548184
5350442.06,-79.43835872234916,44.01670356413016
5350450.02,-79.44762244482293,44.057700949688865
5350450.03,-79.43823810094162,44.05123530759089
5350450.05,-79.44906411023698,44.033539736008976
5350450.06,-79.42646364782921,44.03804914799258
5350451.01,-79.46440575087142,44.04437807698739
5350451.02,-79.46623639868797,44.053355411949596
5350451.03,-79.47003172391312,44.03442835233327
5350451.05,-79.49338759478216,44.04595205718126
5350451.06,-79.48923550406406,44.03776324087064
5350451.07,-79.48301994021965,44.02912752816831
5350452.01,-79.44925941075643,44.067230292344114
5350452.02,-79.47237235283977,44.060488571168634
5350452.03,-79.44258586220937,44.07159599701415
5350452.05,-79.49710844900562,44.055732828623235
5350452.06,-79.49091736407915,44.06407203382281
5350452.07,-79.47015878802502,44.0686434885351
5350455.00,-79.32612331874563,44.13998142746497
5350456.01,-79.43717549025934,44.1164414155501
5350456.02,-79.48826024766504,44.089503420784375
5350456.03,-79.50173813978665,44.12451271376908
5350460.01,-79.52551307695913,43.92926665516126
5350460.02,-79.54131201784318,44.017253026871174
5350461.01,-79.64929225004278,43.907764880464846
5350461.02,-79.65902401556967,43.980403809691154
5350470.00,-79.19677263706842,44.2938716334264
5350471.00,-79.34837258774387,44.263081757418085
5350472.00,-79.4669598466088,44.200816670236215
5350473.01,-79.45815744064977,44.238156776094414
5350473.02,-79.46008658547626,44.21979795913093
5350473.03,-79.47390307893224,44.24124478581871
5350474.00,-79.4596808887148,44.28299420581354
5350475.00,-79.36092346227893,44.31352056232027
5350476.01,-79.29691920334587,44.37439075861282
5350476.02,-79.25336152990853,44.338709570877235
5350480.01,-79.56496628085183,44.108066062041935
5350480.02,-79.58480136071144,44.102672855127345
5350481.01,-79.58140130460006,44.118296392995276
5350481.02,-79.56384577174396,44.120963106723295
5350482.00,-79.61086850592253,44.114178388736775
5350483.01,-79.8049172844256,44.025669199576015
5350483.02,-79.76272961260574,44.01672098165458
5350484.02,-79.78346932497124,44.07803921634604
5350484.03,-79.79976637846157,44.159353422920354
5350484.04,-79.78556466252137,44.13568349745799
5350485.01,-79.86663272086143,44.16200503697888
5350485.02,-79.87064934164344,44.14684063130039
5350500.01,-79.57170778715599,43.56586740940141
5350500.02,-79.55720229620698,43.580380404173596
5350501.01,-79.62431055860608,43.51282806417428
5350501.02,-79.6095889294743,43.52704872492005
5350502.01,-79.64774957830264,43.50572688157699
5350502.02,-79.64240462074636,43.51219609186997
5350503.00,-79.65070042024887,43.513483781359376
5350504.00,-79.63744443457495,43.52115266522131
5350505.01,-79.62854212855025,43.5330088965599
5350505.02,-79.61023393453218,43.54354479644682
5350506.00,-79.59764971055361,43.55923499075454
5350507.00,-79.58633248734282,43.56690200557687
5350508.00,-79.57935254760832,43.57430268144161
5350509.01,-79.57043540461457,43.5806417564593
5350509.02,-79.56482890219644,43.593733541438546
5350510.00,-79.57589548685687,43.59771596384273
5350511.01,-79.60168300129007,43.57238936625287
5350511.02,-79.59260281811636,43.5800083575201
5350512.00,-79.60841218885632,43.581250800763044
5350513.01,-79.63568207603291,43.556513486221135
5350513.02,-79.61724726338845,43.57313449040347
5350513.03,-79.61021996537708,43.571863919924645
5350513.04,-79.62333157194455,43.56484518401118
5350514.01,-79.6345953365898,43.54156842190434
5350514.02,-79.65217760224033,43.53122481822924
5350515.01,-79.67217991860821,43.523128085621096
5350515.02,-79.66264700291266,43.52941555060149
5350516.01,-79.75622109024229,43.573344164149205
5350516.02,-79.77078083398231,43.59562536840023
5350516.03,-79.76191054030701,43.58915625044168
5350516.04,-79.75405745688525,43.58585212714433
5350516.05,-79.74841858271581,43.57637581903009
5350516.06,-79.74457186461048,43.58068818490232
5350516.08,-79.68846226789515,43.53943515566017
5350516.09,-79.68063637153942,43.534932030547665
5350516.11,-79.68444229115231,43.554309023882546
5350516.16,-79.67210038172067,43.54552831052519
5350516.17,-79.69170413852399,43.54823792482867
5350516.18,-79.69855768664408,43.5432724394975
5350516.20,-79.7766854492342,43.587686107786446
5350516.21,-79.77169425479651,43.572552627047656
5350516.22,-79.76689523526214,43.5657194663341
5350516.23,-79.75810793513887,43.56408567446094
5350516.24,-79.70963859827424,43.53276810830462
5350516.25,-79.7034266947551,43.52879865854531
5350516.26,-79.69584242420387,43.523311158207676
5350516.28,-79.73608961564912,43.56757136546705
5350516.29,-79.73082738492502,43.57193609405438
5350516.30,-79.71099237929711,43.568867214749844
5350516.31,-79.69584532633225,43.561028002432344
5350516.32,-79.77990916095133,43.57681974843855
5350516.37,-79.70983510141959,43.55112882437233
5350516.38,-79.72024877351714,43.54207063327809
5350516.39,-79.78921638526707,43.58633818346749
5350516.40,-79.7854150011419,43.58085749321339
5350516.41,-79.74134515319227,43.56288197279599
5350516.42,-79.75157835957978,43.556269436938486
5350516.43,-79.71951501921421,43.564075550578714
5350516.44,-79.72430032003348,43.55814952635043
5350516.46,-79.73822412270756,43.55113190566382
5350516.47,-79.74332116267904,43.54604884265905
5350516.48,-79.73056863757978,43.55473845103857
5350516.49,-79.72749890730016,43.54432315165264
5350517.00,-79.6594875164491,43.55560278052417
5350518.00,-79.64961197142038,43.55707614782924
5350519.00,-79.65997961323029,43.562933070994546
5350520.01,-79.6446424409279,43.56317493231067
5350520.02,-79.64130763680443,43.578536638633814
5350520.05,-79.62750000536174,43.58470782222395
5350520.07,-79.62295096290886,43.58125131649936
5350520.08,-79.63012407147853,43.57294215737181
5350520.09,-79.63371779321346,43.59030091342666
5350520.10,-79.63966346395719,43.58561649616177
5350521.01,-79.6312507178427,43.592776726956956
5350521.02,-79.61935478852445,43.60133469245902
5350521.03,-79.62222436762119,43.58906416849588
5350521.04,-79.60887530967373,43.59507659727377
5350521.05,-79.6151323365397,43.58552993992559
5350521.06,-79.62668228315628,43.59590508507059
5350522.00,-79.60473259405052,43.60319265556352
5350523.00,-79.60263016709548,43.61516842683279
5350524.01,-79.59395456515819,43.60603427744068
5350524.02,-79.59170412106602,43.61130219946541
5350525.01,-79.58877688677174,43.618039168773535
5350525.02,-79.579394578033,43.617803667803365
5350526.01,-79.59400502562436,43.6214595286001
5350526.02,-79.5885750190172,43.62739100526143
5350527.01,-79.65030263789309,43.58653020106117
5350527.02,-79.60439161653797,43.62898219677105
5350527.03,-79.63482769614785,43.59816038191846
5350527.04,-79.59546586523425,43.6367472469459
5350527.05,-79.61231827459542,43.622145079100626
5350527.06,-79.61949912563954,43.614613111410904
5350527.07,-79.62892933872159,43.60809564905178
5350527.08,-79.65889393138447,43.578182007718375
5350527.09,-79.66791967052195,43.57104113735856
5350528.01,-79.68263529736231,43.57373671631269
5350528.02,-79.6728941552875,43.58359732896352
5350528.10,-79.65927650603203,43.595202567266334
5350528.11,-79.6507228016384,43.603440423041846
5350528.12,-79.70717169875701,43.589106728274785
5350528.13,-79.69543597068255,43.579754574522596
5350528.15,-79.68747216139877,43.58428932094954
5350528.16,-79.68361615517281,43.589981072436906
5350528.18,-79.682473803745,43.60521398253495
5350528.19,-79.6723761762904,43.597830128213815
5350528.20,-79.72024993427353,43.6639088616967
5350528.21,-79.73220782330074,43.65706246680207
5350528.22,-79.72688251320959,43.65214601677965
5350528.24,-79.66639291703774,43.603972227792696
5350528.25,-79.65302077874517,43.614004369682405
5350528.26,-79.66014799088691,43.608848291826114
5350528.31,-79.74395305611385,43.65078837051952
5350528.32,-79.70669819116517,43.614450557953205
5350528.33,-79.71123594767658,43.60433852900249
5350528.34,-79.65971796376374,43.61965939808997
5350528.35,-79.64372470457742,43.62200666469379
5350528.36,-79.74058716894403,43.64473862951436
5350528.37,-79.7580955387538,43.63620523503405
5350528.39,-79.74408253162319,43.621626695046174
5350528.40,-79.72096322405918,43.622317205240606
5350528.41,-79.69428514393441,43.65051159948788
5350528.42,-79.68813697177943,43.60200965858293
5350528.43,-79.67679518856494,43.59286496722784
5350528.44,-79.63610370993914,43.6148925432459
5350528.45,-79.64514100182026,43.607314155193386
5350528.46,-79.70521036106813,43.59968868186083
5350528.47,-79.6952217864014,43.592934181256496
5350528.48,-79.72302525390376,43.64018664454364
5350528.49,-79.73065389041365,43.63323083084446
5350529.01,-79.64402459538353,43.707858008806504
5350529.02,-79.6416931950306,43.71565791846046
5350530.01,-79.63292949671342,43.72179189433321
5350530.02,-79.63017494602062,43.71822093333381
5350531.01,-79.64222552330381,43.725832639486185
5350531.02,-79.63442230777522,43.730880247811136
5350532.01,-79.65367293283205,43.715589302166
5350532.02,-79.64754783711686,43.72162988335928
5350540.01,-79.59111299225486,43.547533168731505
5350540.02,-79.58043993068513,43.55698139676776
5350550.01,-79.72669854343853,43.6011959315696
5350550.02,-79.71969550493056,43.57905093520712
5350560.00,-79.69639661467943,43.71777667054188
5350561.00,-79.70523492135001,43.706912452529814
5350562.02,-79.74112251892795,43.71583502300711
5350562.03,-79.74559957972296,43.73661107382004
5350562.04,-79.73833224717762,43.73233088801386
5350562.05,-79.72730041808704,43.72117194202148
5350562.06,-79.73589376918179,43.746421650169275
5350562.07,-79.72788363451716,43.74239136048385
5350562.08,-79.72169391573384,43.73686667821023
5350562.09,-79.71559025194026,43.73093732943437
5350562.11,-79.7340780655248,43.72569038832591
5350562.12,-79.72846425282148,43.70884213859332
5350562.13,-79.71939214717878,43.70535793510838
5350562.14,-79.75080300012912,43.72738184525919
5350562.15,-79.75651871902035,43.72320280811868
5350563.01,-79.71568236022796,43.72007070204333
5350563.02,-79.71460015506554,43.71262345132969
5350564.01,-79.70500898067439,43.722318465974205
5350564.02,-79.70900979341508,43.725846877938395
5350570.01,-79.72899219129312,43.6788571522989
5350570.02,-79.73483691640918,43.67540256130378
5350571.01,-79.74863217010329,43.690642693964975
5350571.02,-79.74219894457029,43.68163629539577
5350572.01,-79.7567723205307,43.67378050370935
5350572.04,-79.74574895017409,43.66244342663766
5350572.05,-79.74035205039311,43.666709071939984
5350572.07,-79.75715202640416,43.65796346215547
5350572.08,-79.75208242965095,43.65364138455459
5350572.09,-79.77131533209605,43.66602906255413
5350572.10,-79.77312575003668,43.66233439749649
5350573.03,-79.78068889953965,43.6967963769407
5350573.05,-79.78151921396584,43.674242965637944
5350573.06,-79.790321963177135,43.69464937715094
5350573.07,-79.77622343998895,43.685816546188896
5350573.09,-79.78980034945116,43.68029848137242
5350573.10,-79.79499646334578,43.68804273413553
5350573.11,-79.80011937239352,43.6854436209148
5350574.00,-79.76144950055186,43.68661649975485
5350575.01,-79.76728726170236,43.70118820207628
5350575.02,-79.75738447376936,43.69703868305564
5350575.03,-79.75765997350135,43.70990480501311
5350575.04,-79.74927620456853,43.7045764875812
5350575.05,-79.77667521009454,43.70735663903346
5350575.07,-79.76138805330973,43.71988201057166
5350575.08,-79.76810725558435,43.71498639174413
5350576.04,-79.80046744399085,43.73676045388429
5350576.05,-79.78631570969978,43.7189058612064
5350576.06,-79.78209711364862,43.72537830240417
5350576.07,-79.79347058387336,43.7138924274571
5350576.09,-79.80523244688334,43.73219320765579
5350576.10,-79.77211841186951,43.740442112526765
5350576.16,-79.75980180575807,43.742196123743824
5350576.17,-79.75457382014602,43.7465759699014
5350576.20,-79.74918464159816,43.75212585962547
5350576.22,-79.73357884236084,43.7620511188129
5350576.24,-79.73804544358002,43.795043950499895
5350576.29,-79.810379785161075,43.68085428347377
5350576.31,-79.82647701535853,43.73401157904179
5350576.32,-79.82448324703603,43.72399422635116
5350576.33,-79.80466102102355,43.72220796739253
5350576.34,-79.81542777238337,43.71402999775478
5350576.40,-79.7151389528203,43.76079588631369
5350576.41,-79.82649420556106,43.68959807303503
5350576.42,-79.82068400492876,43.68269019714248
5350576.43,-79.80997617946026,43.69952554313384
5350576.44,-79.81629638572937,43.6946766000538
5350576.45,-79.74925708731006,43.75916869491951
5350576.46,-79.74082150546285,43.75481287381206
5350576.47,-79.73251675294496,43.78486858402955
5350576.49,-79.8277025100582,43.708967741447694
5350576.50,-79.82159730692457,43.70502438836302
5350576.52,-79.83809332744548,43.69485118672336
5350576.53,-79.8336764565349,43.69969276776378
5350576.54,-79.76373108601078,43.762998959857455
5350576.55,-79.75712950585454,43.766282010960296
5350576.56,-79.69974348214451,43.77526103068198
5350576.57,-79.69098498067557,43.768112904104186
5350576.58,-79.77022026955429,43.75733959582765
5350576.59,-79.77274065889621,43.75168094430624
5350576.60,-79.6782027672575,43.795583134461786
5350576.61,-79.67011447617634,43.7886991047047
5350576.62,-79.6620633385906,43.77800125620876
5350576.63,-79.68648252778225,43.78160066554355
5350576.64,-79.67436562453375,43.772359501341306
5350576.65,-79.66309492991343,43.76978043397087
5350576.66,-79.74427739749284,43.77504836025366
5350576.67,-79.7492601021798,43.771596508785834
5350576.68,-79.73790456969668,43.779071458710554
5350576.69,-79.72366550945549,43.77098128952885
5350576.70,-79.82883670091898,43.67975131531623
5350576.71,-79.79207207388633,43.660912815247585
5350576.72,-79.77802978923238,43.64105669517708
5350585.02,-79.76105625663891,43.86314643842667
5350585.03,-79.74270525118378,43.87574068525021
5350585.05,-79.73844122918334,43.891594508599624
5350585.07,-79.8658549953398,43.90710283592347
5350585.08,-79.80245883669225,43.95012083778571
5350585.09,-79.72296134111572,43.877399261069804
5350585.10,-79.71395354363611,43.86906890975556
5350586.01,-79.83027706513845,43.761627443686116
5350586.02,-79.90995056636503,43.741906316340945
5350587.01,-79.93645411213232,43.87712036560994
5350587.02,-80.01684311186597,43.830686289213915
5350590.00,-80.09452241259834,43.91323941264719
5350591.01,-80.12859843341323,43.90741862943604
5350591.02,-80.1118277984962,43.90333955831914
5350592.01,-80.08858179075146,43.922768291100965
5350592.02,-80.11705955910567,43.92238778718769
5350593.00,-80.07029721093608,43.98216691416543
5350600.01,-79.64266414933796,43.480173323676404
5350600.02,-79.66075760302984,43.49861124321979
5350601.00,-79.65759863979342,43.468779581852374
5350602.00,-79.66984632424982,43.456351596268334
5350603.00,-79.68013208302423,43.4462735043193
5350604.00,-79.66548636316313,43.44803246964853
5350605.00,-79.6780169722981,43.43593052302693
5350606.00,-79.68732063000483,43.43812587936011
5350607.00,-79.70086710455736,43.42633313550872
5350608.00,-79.70732160764867,43.4167883683206
5350609.00,-79.69562556025295,43.41364454431589
5350610.02,-79.72448449866269,43.382578856976
5350610.03,-79.71002040829828,43.39687996421353
5350610.04,-79.70408276847475,43.40283015859525
5350611.00,-79.71913842270787,43.40699944148236
5350612.01,-79.75553068069415,43.40596345677005
5350612.03,-79.74235886539432,43.42846776736814
5350612.05,-79.71620639500287,43.44580698316483
5350612.08,-79.70739106448056,43.4843871534565
5350612.10,-79.68352053123957,43.504494606824295
5350612.11,-79.73506218898524,43.4632891993636
5350612.12,-79.72624894933628,43.469461008980055
5350612.13,-79.73009817935001,43.439817439063816
5350612.14,-79.72490896475716,43.43329919451548
5350612.15,-79.77546582597157,43.42542557109818
5350612.18,-79.75113097903228,43.45091924008066
5350612.19,-79.73770711184929,43.45041434166985
5350612.20,-79.7429664035504,43.44460546081167
5350612.21,-79.75837491928088,43.44207918595733
5350612.22,-79.76663384951566,43.43547083659962
5350612.23,-79.75441686628155,43.432036713782054
5350612.24,-79.69873830807713,43.49688571265996
5350612.25,-79.69874891314824,43.4892524862693
5350612.26,-79.71958127876941,43.47926637943398
5350612.27,-79.71450263775561,43.47288736347264
5350613.01,-79.70761736950531,43.45889603342558
5350613.03,-79.69535474542782,43.46219788673583
5350613.04,-79.69697830383538,43.470144364826034
5350614.01,-79.69162004519775,43.47755457169408
5350614.02,-79.68295680526492,43.47924134070052
5350615.00,-79.74427246200652,43.47782611453468
5350620.01,-79.86346084295995,43.534427075192745
5350620.05,-79.83116965803536,43.523654961196925
5350620.06,-79.84241971342283,43.518047778243485
5350620.07,-79.83554914196081,43.513739071805496
5350620.08,-79.85078725438981,43.528194009315
5350620.09,-79.84626999329015,43.52381061664586
5350620.10,-79.88613817377433,43.496117668044285
5350620.11,-79.87011435606139,43.48571436549629
5350620.12,-79.85240128306872,43.50103913703963
5350620.13,-79.85821669398887,43.48827464459378
5350621.00,-79.86229978130497,43.51559184899889
5350622.00,-79.8748325367317,43.504678712242224
5350623.00,-79.88403910949249,43.51736366821754
5350624.00,-79.8790852481581,43.52743262759709
5350625.00,-79.8951772529441,43.5322431310853
5350626.00,-80.0273191454865,43.525016047248656
5350630.00,-79.88465162508366,43.593907153807535
5350631.02,-79.87391027296405,43.635806020579224
5350631.03,-79.8959190412333,43.63235576063094
5350631.04,-79.88273519823562,43.62789676119878
5350632.00,-79.88470817924271,43.64553353342041
5350633.00,-79.9091448227308,43.65846359970077
5350634.01,-79.9163105444175,43.64035575061396
5350634.02,-79.90271171174851,43.64430087083234
5350635.00,-79.92870040506482,43.648399700595064
5350636.00,-79.93420480811598,43.65448634211253
5350637.00,-79.9667443133248,43.65506707890132
5350638.00,-80.03510544331526,43.62938871217157
5350639.00,-80.03878326103344,43.64028333232541
5350800.01,-79.0884969157115,43.823020168293475
5350800.02,-79.07901560342066,43.823337568480106
5350801.01,-79.1036388431666,43.81690380116758
5350801.02,-79.11499884554527,43.8056389698731
5350802.01,-79.13698562512104,43.786500710922155
5350802.02,-79.13128083343334,43.78998035899413
5350803.03,-79.13164541006918,43.815270421172045
5350803.04,-79.14666482592058,43.82373732052525
5350803.05,-79.13035202225842,43.826437355877786
5350803.06,-79.12796119189399,43.83443045608811
5350804.01,-79.10720553465646,43.836887904223715
5350804.05,-79.11706828484918,43.83334322413972
5350804.06,-79.09691643207486,43.84236971771173
5350804.07,-79.08553191230952,43.84444368316785
5350804.08,-79.0993518090791,43.84849821876272
5350804.10,-79.08863115649386,43.836863189284365
5350804.11,-79.07301789322204,43.8428937267498
5350804.12,-79.08554665175697,43.86906146970783
5350804.13,-79.08398047031507,43.85560001483178
5350805.04,-78.9902313964224,43.836787770984124
5350805.06,-79.03370638466986,43.86606392529442
5350805.09,-79.03092584257288,43.873537905773176
5350805.10,-79.04568852736381,43.868802792533685
5350805.12,-79.0529249281419,43.880111384239136
5350805.14,-79.01989343388315,43.89529625558772
5350805.15,-79.00829361162822,43.88343118224536
5350805.16,-79.03779283632842,43.89167923800629
5350805.17,-79.03797981818933,43.88201736856904
5350805.18,-79.03817224827961,43.85377506773769
5350805.19,-79.04472984338892,43.86015935280892
